zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
WEST BANGALORE,Bi-directional,12.993701,77.549318,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.15,0.61,0.601,0.258,0.329,0.426,0.461,0.551,0.366,0.362,0.133,0.36,0.541,0.293,0.415,4.67,0.571,0.101,0.34,0.402,0.388,8
WEST BANGALORE,Bi-directional,12.999648,77.545995,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.3,0.62,0.62,0.247,0.14,0.881,0.521,0.623,0.456,0.375,0.154,0.441,0.479,0.414,0.49,5.24,0.491,0.266,0.369,0.382,0.555,6
WEST BANGALORE,Bi-directional,12.998736,77.543586,Rajajinagar,Rajajinagar,9 A Cross Road,residential,residential,none,7.5m,30.0,0.36,0.42,0.562,0.277,0.413,0.136,0.424,0.592,0.307,0.394,0.191,0.438,0.515,0.411,0.452,3.85,0.565,0.288,0.321,0.402,0.386,6
WEST BANGALORE,Bi-directional,13.007056,77.554584,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.37,0.43,0.604,0.277,0.066,0.101,0.469,0.62,0.358,0.378,0.126,0.378,0.474,0.457,0.402,3.63,0.518,0.123,0.43,0.352,0.413,4
WEST BANGALORE,Bi-directional,12.994248,77.545737,Rajajinagar,Rajajinagar,Sri M Thimmaiah Road,tertiary,tertiary,none,7.5m,30.0,0.58,0.43,0.633,0.263,0.093,0.357,0.572,0.708,0.319,0.555,0.147,0.568,0.604,0.246,0.34,0.99,0.63,0.26,0.43,0.59,0.297,6
WEST BANGALORE,Bi-directional,12.997701,77.554676,Rajajinagar,Rajajinagar,Sai Mandira Road,residential,residential,none,7.5m,30.0,0.46,0.25,0.537,0.242,0.381,0.462,0.417,0.542,0.311,0.359,0.172,0.451,0.445,0.385,0.426,3.34,0.495,0.079,0.396,0.379,0.439,6
WEST BANGALORE,Bi-directional,12.995695,77.556308,Rajajinagar,Rajajinagar,5th Cross Road,residential,residential,none,7.5m,30.0,0.43,0.46,0.639,0.274,0.318,0.542,0.507,0.597,0.484,0.406,0.105,0.461,0.524,0.324,0.463,2.71,0.523,0.243,0.273,0.367,0.456,6
WEST BANGALORE,Bi-directional,12.995061,77.554048,Rajajinagar,Rajajinagar,,tertiary,tertiary,none,7.5m,30.0,0.43,0.53,0.686,0.283,0.317,0.377,0.564,0.649,0.242,0.54,0.107,0.496,0.55,0.322,0.372,5.98,0.635,0.141,0.492,0.552,0.32,6
WEST BANGALORE,Bi-directional,12.994444,77.545771,Rajajinagar,Rajajinagar,Sri M Thimmaiah Road,tertiary,tertiary,none,7.5m,30.0,0.4,0.68,0.608,0.351,0.417,0.563,0.545,0.725,0.363,0.489,0.068,0.503,0.657,0.29,0.372,3.01,0.584,0.122,0.43,0.508,0.364,6
WEST BANGALORE,Bi-directional,13.006477,77.554821,Rajajinagar,Rajajinagar,3rd Main Road,residential,residential,none,7.5m,30.0,0.27,0.64,0.536,0.236,0.272,0.437,0.487,0.585,0.484,0.397,0.195,0.45,0.499,0.394,0.432,10.26,0.527,0.168,0.356,0.429,0.47,6
WEST BANGALORE,Bi-directional,13.005544,77.552152,Rajajinagar,Rajajinagar,5th Cross Road,residential,residential,none,7.5m,30.0,0.3,0.22,0.572,0.282,0.424,0.754,0.415,0.593,0.353,0.372,0.151,0.417,0.456,0.356,0.46,6.33,0.51,0.053,0.391,0.346,0.458,4
WEST BANGALORE,Bi-directional,13.007592,77.543993,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.31,0.45,0.625,0.302,0.003,0.298,0.421,0.54,0.494,0.314,0.164,0.406,0.454,0.423,0.446,2.32,0.515,0.109,0.388,0.342,0.473,6
WEST BANGALORE,Bi-directional,12.996057,77.545766,Rajajinagar,Rajajinagar,,living_street,living_street,none,7.5m,20.0,0.59,0.4,0.59,0.234,0.361,0.134,0.45,0.677,0.361,0.359,0.106,0.478,0.501,0.302,0.374,9.7,0.496,0.053,0.315,0.356,0.31,8
WEST BANGALORE,Bi-directional,12.999475,77.546338,Rajajinagar,Rajajinagar,5th Main Road,tertiary,tertiary,none,7.5m,30.0,0.25,0.23,0.615,0.318,0.495,0.292,0.601,0.719,0.205,0.455,0.136,0.458,0.541,0.347,0.322,9.6,0.549,0.207,0.502,0.411,0.264,6
WEST BANGALORE,Bi-directional,13.002168,77.547504,Rajajinagar,Rajajinagar,2nd Main Road,tertiary,tertiary,none,7.5m,30.0,0.42,0.29,0.606,0.272,0.168,0.183,0.588,0.724,0.24,0.515,0.093,0.505,0.596,0.258,0.358,10.01,0.592,0.159,0.44,0.466,0.302,6
WEST BANGALORE,Bi-directional,12.999371,77.5474,Rajajinagar,Rajajinagar,10th A Cross Road,residential,residential,none,7.5m,30.0,0.44,0.53,0.525,0.272,0.307,0.131,0.486,0.553,0.468,0.362,0.178,0.459,0.57,0.407,0.434,11.69,0.573,0.113,0.292,0.336,0.374,6
WEST BANGALORE,Bi-directional,12.994424,77.54373,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.31,0.55,0.601,0.301,0.318,0.893,0.499,0.571,0.348,0.404,0.178,0.428,0.517,0.325,0.432,1.65,0.59,0.094,0.362,0.383,0.472,6
WEST BANGALORE,Bi-directional,13.003084,77.543632,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.2,0.33,0.582,0.3,0.379,0.432,0.485,0.503,0.32,0.374,0.051,0.442,0.519,0.368,0.386,4.12,0.498,0.263,0.407,0.374,0.392,8
WEST BANGALORE,Bi-directional,12.995084,77.54526,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.35,0.47,0.61,0.256,0.261,0.16,0.44,0.528,0.414,0.397,0.181,0.428,0.464,0.409,0.408,3.07,0.551,0.275,0.295,0.421,0.381,6
WEST BANGALORE,Bi-directional,13.000644,77.551723,Rajajinagar,Rajajinagar,,living_street,living_street,none,7.5m,20.0,0.5,0.7,0.551,0.269,0.228,0.397,0.449,0.645,0.25,0.333,0.174,0.382,0.408,0.408,0.365,1.65,0.509,0.173,0.38,0.308,0.385,2
WEST BANGALORE,Bi-directional,12.994777,77.552222,Rajajinagar,Rajajinagar,29th Cross Road,residential,residential,none,7.5m,30.0,0.42,0.57,0.521,0.288,0.306,0.384,0.465,0.599,0.45,0.346,0.112,0.415,0.516,0.355,0.48,9.97,0.607,0.16,0.391,0.387,0.463,6
WEST BANGALORE,Bi-directional,13.000907,77.547679,Rajajinagar,Rajajinagar,"['10th D Cross Road', '3rd Main Road']",residential,residential,none,7.5m,30.0,0.49,0.35,0.544,0.249,0.114,0.771,0.456,0.658,0.488,0.407,0.055,0.394,0.606,0.317,0.447,8.06,0.511,0.08,0.351,0.374,0.515,8
WEST BANGALORE,Bi-directional,12.994253,77.556289,Rajajinagar,Rajajinagar,Puttaswamy Road,secondary,secondary,none,7.5m,40.0,0.28,0.62,0.628,0.326,0.46,0.522,0.609,0.676,0.239,0.498,0.065,0.62,0.628,0.251,0.323,3.1,0.609,0.194,0.448,0.51,0.314,6
WEST BANGALORE,Bi-directional,13.00633,77.546189,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.11,0.22,0.606,0.236,0.268,0.527,0.446,0.542,0.316,0.41,0.116,0.323,0.482,0.385,0.39,2.63,0.431,0.103,0.313,0.452,0.401,6
WEST BANGALORE,Bi-directional,13.004391,77.547318,Rajajinagar,Rajajinagar,1st B Main Road,residential,residential,none,7.5m,30.0,0.25,0.35,0.591,0.3,0.393,0.685,0.488,0.573,0.391,0.373,0.194,0.405,0.52,0.318,0.405,7.82,0.445,0.138,0.294,0.403,0.504,6
WEST BANGALORE,Bi-directional,13.005598,77.547967,Rajajinagar,Rajajinagar,Pipeline Road,secondary,secondary,none,7.5m,40.0,0.39,0.23,0.725,0.33,0.29,0.449,0.555,0.666,0.289,0.455,0.178,0.573,0.554,0.225,0.338,5.68,0.642,0.281,0.43,0.471,0.324,6
WEST BANGALORE,Bi-directional,13.005133,77.543363,Rajajinagar,Rajajinagar,15th C Cross Road,residential,residential,none,7.5m,30.0,0.29,0.37,0.528,0.263,0.217,0.342,0.487,0.517,0.392,0.278,0.108,0.364,0.485,0.367,0.456,1.35,0.467,0.156,0.366,0.292,0.4,6
WEST BANGALORE,Bi-directional,13.001803,77.542707,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.48,0.38,0.638,0.253,0.088,0.274,0.521,0.584,0.482,0.395,0.18,0.419,0.551,0.349,0.413,8.01,0.503,0.144,0.317,0.36,0.367,6
WEST BANGALORE,Bi-directional,12.996003,77.54447,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.39,0.69,0.539,0.298,0.301,0.466,0.46,0.551,0.5,0.317,0.059,0.444,0.532,0.343,0.465,2.35,0.512,0.296,0.34,0.28,0.499,6
WEST BANGALORE,Bi-directional,13.001519,77.547819,Rajajinagar,Rajajinagar,2nd Main Road,tertiary,tertiary,none,7.5m,30.0,0.22,0.53,0.652,0.268,0.189,0.351,0.495,0.691,0.205,0.486,0.158,0.428,0.641,0.297,0.386,4.39,0.665,0.142,0.473,0.478,0.339,8
WEST BANGALORE,Bi-directional,12.996594,77.544851,Rajajinagar,Rajajinagar,,living_street,living_street,none,7.5m,20.0,0.45,0.31,0.479,0.245,0.246,0.605,0.513,0.612,0.358,0.389,0.124,0.457,0.386,0.361,0.451,7.31,0.555,0.104,0.304,0.351,0.432,2
WEST BANGALORE,Bi-directional,12.994335,77.547499,Rajajinagar,Rajajinagar,3rd Main Road,residential,residential,none,7.5m,30.0,0.33,0.38,0.549,0.261,0.452,0.484,0.42,0.607,0.354,0.325,0.068,0.459,0.47,0.435,0.454,6.19,0.573,0.095,0.392,0.314,0.395,6
WEST BANGALORE,Bi-directional,12.997655,77.54331,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.59,0.61,0.536,0.253,0.17,0.816,0.412,0.612,0.3,0.287,0.185,0.412,0.59,0.422,0.4,1.31,0.621,0.297,0.374,0.268,0.522,6
WEST BANGALORE,Bi-directional,12.999545,77.554787,Rajajinagar,Rajajinagar,5th A Main Road,residential,residential,none,7.5m,30.0,0.37,0.53,0.538,0.232,0.131,0.105,0.48,0.546,0.403,0.287,0.083,0.463,0.564,0.349,0.397,13.6,0.59,0.206,0.356,0.316,0.334,8
WEST BANGALORE,Bi-directional,12.995953,77.54528,Rajajinagar,Rajajinagar,,living_street,living_street,none,7.5m,20.0,0.54,0.26,0.548,0.227,0.078,0.751,0.454,0.672,0.22,0.412,0.171,0.396,0.529,0.365,0.371,1.45,0.522,0.069,0.343,0.45,0.422,8
WEST BANGALORE,Bi-directional,13.006719,77.546686,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.39,0.32,0.616,0.301,0.14,0.771,0.435,0.625,0.363,0.366,0.05,0.373,0.478,0.387,0.39,0.76,0.473,0.273,0.331,0.394,0.522,6
WEST BANGALORE,Bi-directional,12.997458,77.555603,Rajajinagar,Rajajinagar,14th Main Road,residential,residential,none,7.5m,30.0,0.14,0.41,0.611,0.287,0.202,0.845,0.45,0.527,0.373,0.268,0.095,0.348,0.484,0.402,0.434,10.47,0.464,0.223,0.359,0.282,0.505,6
WEST BANGALORE,Bi-directional,12.997358,77.553668,Rajajinagar,Rajajinagar,Sai Mandira Road,residential,residential,none,7.5m,30.0,0.22,0.65,0.623,0.289,0.296,0.615,0.458,0.526,0.418,0.358,0.058,0.42,0.473,0.359,0.482,1.72,0.498,0.111,0.382,0.328,0.468,6
WEST BANGALORE,Bi-directional,13.006691,77.556083,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.46,0.6,0.61,0.263,0.134,0.899,0.511,0.597,0.389,0.296,0.096,0.454,0.493,0.408,0.433,2.76,0.583,0.269,0.382,0.264,0.551,6
WEST BANGALORE,Bi-directional,12.999303,77.551381,Rajajinagar,Rajajinagar,16th Cross Road,residential,residential,none,7.5m,30.0,0.33,0.46,0.644,0.275,0.437,0.84,0.448,0.535,0.452,0.399,0.117,0.382,0.498,0.329,0.463,11.55,0.458,0.219,0.372,0.414,0.541,6
WEST BANGALORE,Bi-directional,12.997015,77.546355,Rajajinagar,Rajajinagar,Sri M Thimmaiah Road,tertiary,tertiary,none,7.5m,30.0,0.35,0.6,0.599,0.308,0.445,0.739,0.529,0.642,0.302,0.417,0.189,0.538,0.583,0.315,0.376,1.15,0.57,0.229,0.422,0.431,0.436,6
WEST BANGALORE,Bi-directional,12.998677,77.550898,Rajajinagar,Rajajinagar,19th Main Road,tertiary,tertiary,none,7.5m,30.0,0.19,0.29,0.757,0.324,0.338,0.203,0.567,0.601,0.208,0.406,0.198,0.502,0.558,0.267,0.332,4.28,0.591,0.229,0.493,0.393,0.293,6
WEST BANGALORE,Bi-directional,13.000223,77.543053,Rajajinagar,Rajajinagar,10th Cross Road,residential,residential,none,7.5m,30.0,0.22,0.61,0.565,0.291,0.461,0.815,0.505,0.593,0.438,0.287,0.123,0.418,0.467,0.381,0.407,4.07,0.471,0.294,0.326,0.285,0.521,6
WEST BANGALORE,Bi-directional,13.000029,77.542869,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.25,0.68,0.574,0.242,0.422,0.478,0.442,0.575,0.405,0.326,0.062,0.398,0.491,0.4,0.397,4.25,0.47,0.166,0.315,0.325,0.453,6
WEST BANGALORE,Bi-directional,13.001704,77.546197,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.57,0.35,0.588,0.298,0.203,0.628,0.472,0.611,0.305,0.309,0.181,0.5,0.488,0.349,0.369,8.17,0.483,0.117,0.29,0.29,0.422,6
WEST BANGALORE,Bi-directional,12.996991,77.543962,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.11,0.4,0.509,0.295,0.197,0.26,0.476,0.577,0.31,0.356,0.112,0.384,0.471,0.35,0.439,1.74,0.511,0.095,0.389,0.34,0.342,6
WEST BANGALORE,Bi-directional,13.000453,77.547576,Rajajinagar,Rajajinagar,4th Main Road,residential,residential,none,7.5m,30.0,0.23,0.66,0.533,0.256,0.493,0.149,0.459,0.567,0.326,0.367,0.181,0.344,0.495,0.409,0.423,5.16,0.486,0.165,0.371,0.36,0.349,6
WEST BANGALORE,Bi-directional,12.998589,77.553464,Rajajinagar,Rajajinagar,1st Cross Road,residential,residential,none,7.5m,30.0,0.14,0.29,0.57,0.3,0.076,0.512,0.414,0.551,0.424,0.305,0.194,0.407,0.431,0.359,0.403,3.64,0.427,0.271,0.392,0.313,0.46,6
WEST BANGALORE,Bi-directional,13.002529,77.547827,Rajajinagar,Rajajinagar,1st A Main Road,residential,residential,none,7.5m,30.0,0.22,0.69,0.615,0.293,0.16,0.126,0.501,0.525,0.3,0.335,0.196,0.367,0.533,0.328,0.36,5.71,0.499,0.057,0.348,0.372,0.332,6
WEST BANGALORE,Bi-directional,12.99778,77.551064,Rajajinagar,Rajajinagar,19th Main Road,tertiary,tertiary,none,7.5m,30.0,0.1,0.4,0.738,0.266,0.156,0.645,0.526,0.615,0.213,0.442,0.161,0.484,0.575,0.283,0.425,0.73,0.605,0.057,0.507,0.446,0.398,6
WEST BANGALORE,Bi-directional,13.004659,77.54697,Rajajinagar,Rajajinagar,12th C Cross Road,residential,residential,none,7.5m,30.0,0.13,0.61,0.529,0.226,0.307,0.603,0.453,0.579,0.31,0.407,0.111,0.394,0.523,0.423,0.392,3.82,0.473,0.277,0.364,0.43,0.463,6
WEST BANGALORE,Bi-directional,13.001924,77.543474,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.28,0.27,0.545,0.279,0.322,0.379,0.488,0.572,0.481,0.324,0.189,0.381,0.456,0.4,0.436,12.15,0.434,0.103,0.372,0.348,0.51,6
WEST BANGALORE,Bi-directional,13.005117,77.543605,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.14,0.45,0.592,0.285,0.005,0.495,0.414,0.548,0.338,0.37,0.117,0.332,0.521,0.394,0.456,4.49,0.549,0.228,0.289,0.336,0.446,6
WEST BANGALORE,Bi-directional,12.995963,77.542806,Rajajinagar,Rajajinagar,,tertiary,tertiary,none,7.5m,30.0,0.38,0.41,0.655,0.285,0.044,0.273,0.525,0.726,0.313,0.455,0.172,0.541,0.647,0.312,0.396,9.44,0.661,0.207,0.486,0.472,0.358,8
WEST BANGALORE,Bi-directional,13.007104,77.548273,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.28,0.59,0.549,0.262,0.463,0.724,0.45,0.568,0.463,0.265,0.056,0.438,0.528,0.414,0.43,1.8,0.482,0.246,0.368,0.264,0.49,6
WEST BANGALORE,Bi-directional,13.004704,77.546072,Rajajinagar,Rajajinagar,Pipeline Road,secondary,secondary,none,7.5m,40.0,0.25,0.25,0.636,0.301,0.133,0.437,0.616,0.704,0.374,0.431,0.12,0.601,0.554,0.316,0.408,3.16,0.555,0.287,0.427,0.438,0.418,6
WEST BANGALORE,Bi-directional,13.004804,77.556005,Rajajinagar,Rajajinagar,9th Main Road,residential,residential,none,7.5m,30.0,0.25,0.62,0.605,0.258,0.295,0.767,0.502,0.567,0.422,0.29,0.126,0.405,0.548,0.374,0.423,17.15,0.486,0.057,0.293,0.258,0.517,8
WEST BANGALORE,Bi-directional,13.000775,77.54429,Rajajinagar,Rajajinagar,7th Main Road,residential,residential,none,7.5m,30.0,0.47,0.55,0.536,0.229,0.474,0.762,0.463,0.577,0.381,0.411,0.075,0.408,0.584,0.379,0.449,4.25,0.587,0.263,0.327,0.451,0.53,8
WEST BANGALORE,Bi-directional,13.001353,77.555705,Rajajinagar,Rajajinagar,3rd Cross Road,residential,residential,none,7.5m,30.0,0.32,0.33,0.517,0.24,0.173,0.464,0.442,0.514,0.474,0.336,0.052,0.391,0.519,0.368,0.418,3.64,0.471,0.241,0.285,0.373,0.52,8
WEST BANGALORE,Bi-directional,13.001865,77.55599,Rajajinagar,Rajajinagar,7th Main Road,residential,residential,none,7.5m,30.0,0.22,0.36,0.509,0.287,0.149,0.526,0.521,0.544,0.447,0.31,0.16,0.414,0.558,0.328,0.47,11.16,0.556,0.137,0.353,0.273,0.438,8
WEST BANGALORE,Bi-directional,12.995568,77.555363,Rajajinagar,Rajajinagar,5th Cross Road,residential,residential,none,7.5m,30.0,0.4,0.47,0.581,0.229,0.162,0.875,0.481,0.539,0.412,0.347,0.158,0.415,0.439,0.358,0.471,9.46,0.577,0.133,0.351,0.323,0.571,4
WEST BANGALORE,Bi-directional,13.003143,77.551279,Rajajinagar,Rajajinagar,10th A Cross Road,residential,residential,none,7.5m,30.0,0.25,0.35,0.543,0.272,0.136,0.361,0.508,0.564,0.399,0.393,0.193,0.419,0.506,0.29,0.378,3.26,0.518,0.232,0.391,0.363,0.417,8
WEST BANGALORE,Bi-directional,13.005177,77.5457,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.34,0.24,0.586,0.273,0.005,0.336,0.424,0.619,0.383,0.413,0.147,0.386,0.446,0.371,0.414,7.22,0.434,0.291,0.349,0.441,0.423,6
WEST BANGALORE,Bi-directional,13.006177,77.548369,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.35,0.36,0.63,0.298,0.181,0.109,0.438,0.558,0.371,0.433,0.101,0.359,0.459,0.42,0.433,4.64,0.574,0.256,0.388,0.443,0.368,6
WEST BANGALORE,Bi-directional,13.004217,77.547005,Rajajinagar,Rajajinagar,1st C Main Road,residential,residential,none,7.5m,30.0,0.41,0.5,0.549,0.301,0.218,0.1,0.451,0.527,0.421,0.377,0.088,0.433,0.513,0.405,0.481,8.27,0.572,0.239,0.376,0.348,0.374,6
WEST BANGALORE,Bi-directional,12.994668,77.549028,Rajajinagar,Rajajinagar,3rd Main Road,tertiary,tertiary,none,7.5m,30.0,0.48,0.7,0.626,0.349,0.432,0.465,0.581,0.663,0.393,0.475,0.177,0.549,0.575,0.34,0.411,1.69,0.688,0.088,0.496,0.511,0.439,6
WEST BANGALORE,Bi-directional,13.004911,77.551225,Rajajinagar,Rajajinagar,8th Cross Road,residential,residential,none,7.5m,30.0,0.32,0.57,0.508,0.266,0.464,0.888,0.533,0.556,0.43,0.408,0.099,0.42,0.523,0.386,0.424,13.19,0.478,0.086,0.323,0.394,0.49,6
WEST BANGALORE,Bi-directional,12.996829,77.546979,Rajajinagar,Rajajinagar,12th Cross Road,residential,residential,none,7.5m,30.0,0.28,0.45,0.644,0.226,0.028,0.772,0.427,0.579,0.419,0.33,0.186,0.37,0.48,0.433,0.483,2.98,0.542,0.204,0.346,0.327,0.529,6
WEST BANGALORE,Bi-directional,12.997298,77.543988,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.17,0.2,0.58,0.245,0.354,0.557,0.48,0.551,0.459,0.336,0.187,0.418,0.352,0.476,0.448,6.09,0.511,0.227,0.312,0.327,0.464,2
WEST BANGALORE,Bi-directional,13.006302,77.547748,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.36,0.46,0.619,0.261,0.028,0.467,0.523,0.616,0.352,0.311,0.097,0.415,0.609,0.32,0.391,2.22,0.594,0.072,0.359,0.313,0.389,8
WEST BANGALORE,Bi-directional,12.99856,77.549667,Rajajinagar,Rajajinagar,9th A Cross Road,residential,residential,none,7.5m,30.0,0.33,0.59,0.627,0.226,0.019,0.609,0.505,0.581,0.31,0.353,0.089,0.44,0.559,0.384,0.436,5.3,0.545,0.295,0.321,0.351,0.467,6
WEST BANGALORE,Bi-directional,13.006311,77.556839,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.55,0.36,0.646,0.226,0.398,0.825,0.456,0.579,0.468,0.38,0.158,0.474,0.468,0.399,0.483,3.13,0.539,0.11,0.359,0.359,0.562,4
WEST BANGALORE,Bi-directional,13.006122,77.556262,Rajajinagar,Rajajinagar,8th Main Road,residential,residential,none,7.5m,30.0,0.44,0.58,0.627,0.249,0.462,0.603,0.435,0.615,0.395,0.281,0.086,0.422,0.579,0.319,0.412,10.26,0.538,0.215,0.396,0.276,0.494,8
WEST BANGALORE,Bi-directional,13.007627,77.543773,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.58,0.32,0.549,0.254,0.295,0.854,0.528,0.562,0.418,0.391,0.165,0.485,0.534,0.34,0.444,2.03,0.57,0.115,0.367,0.429,0.537,6
WEST BANGALORE,Bi-directional,13.007464,77.556238,Rajajinagar,Rajajinagar,N S Rao Road,residential,residential,none,7.5m,30.0,0.39,0.29,0.586,0.269,0.278,0.221,0.455,0.532,0.482,0.421,0.156,0.433,0.534,0.34,0.452,2.98,0.575,0.194,0.309,0.421,0.428,6
WEST BANGALORE,Bi-directional,13.007402,77.556576,Rajajinagar,Rajajinagar,N S Rao Road,residential,residential,none,7.5m,30.0,0.46,0.57,0.642,0.297,0.34,0.747,0.425,0.521,0.306,0.28,0.098,0.435,0.475,0.384,0.471,3.74,0.561,0.29,0.351,0.308,0.53,4
WEST BANGALORE,Bi-directional,13.004343,77.544765,Rajajinagar,Rajajinagar,Pipeline Road,secondary,secondary,none,7.5m,40.0,0.46,0.42,0.675,0.288,0.107,0.759,0.544,0.754,0.256,0.483,0.102,0.622,0.584,0.235,0.366,12.32,0.598,0.222,0.461,0.489,0.393,6
WEST BANGALORE,Bi-directional,13.001869,77.543085,Rajajinagar,Rajajinagar,,residential,residential,none,7.5m,30.0,0.23,0.57,0.615,0.227,0.044,0.894,0.473,0.553,0.406,0.393,0.194,0.336,0.536,0.425,0.464,9.84,0.454,0.112,0.406,0.418,0.557,6
WEST BANGALORE,Bi-directional,13.007611,77.555333,Rajajinagar,Rajajinagar,N S Rao Road,residential,residential,none,7.5m,30.0,0.26,0.44,0.634,0.266,0.459,0.672,0.425,0.53,0.318,0.405,0.134,0.45,0.448,0.354,0.455,2.72,0.529,0.283,0.385,0.385,0.493,6
