edge_id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
EDGE_10_42919,71.449951171875,71.64965057373047,71.6094741821289,70.90718841552734,69.5442886352539,68.12885284423828,67.20399475097656,66.38818359375,65.10298156738281,63.67774200439453,62.84478759765625,62.691287994384766,62.75634002685547,62.81201171875,63.19564437866211,64.36968994140625,66.23313903808594,68.10171508789062,69.45256042480469,70.34663391113281,70.981689453125,71.33779907226562,71.41095733642578,71.37360382080078
EDGE_11_42920,73.80750274658203,73.99671173095703,73.95864868164062,73.29280853271484,71.99752807617188,70.64798736572266,69.76378631591797,68.98226165771484,67.74806213378906,66.37505340576172,65.57051086425781,65.42208099365234,65.48499298095703,65.53882598876953,65.90959167480469,67.0422134399414,68.83356475830078,70.6220703125,71.91020202636719,72.76055908203125,73.36349487304688,73.70120239257812,73.77055358886719,73.73514556884766
EDGE_12_42921,72.53130340576172,72.72632598876953,72.68709564208984,72.00104522705078,70.6681900024414,69.28192138671875,68.37498474121094,67.57424926757812,66.31138610839844,64.90889739990234,64.08824920654297,63.93693923950195,64.00106811523438,64.05594635009766,64.43401336669922,65.5900650024414,67.42198944091797,69.25531768798828,70.57841491699219,71.45307922363281,72.0738525390625,72.42176055908203,72.49322509765625,72.45673370361328
EDGE_13_42922,65.46310424804688,65.6845703125,65.6399917602539,64.86249542236328,63.36273956298828,61.8177490234375,60.81508255004883,59.93509292602539,58.55717468261719,57.0410041809082,56.1606330871582,55.99885559082031,56.06739807128906,56.12607955932617,56.53095245361328,57.77554702758789,59.76831817626953,61.788246154785156,63.26222610473633,64.24420928955078,64.94483184814453,65.3388442993164,65.4198989868164,65.37850952148438
EDGE_14_42923,66.89014434814453,67.1070556640625,67.06340026855469,66.30158233642578,64.82994079589844,63.31100082397461,62.323646545410156,61.45606231689453,60.09562683105469,58.595943450927734,57.723819732666016,57.56344985961914,57.63140106201172,57.689571380615234,58.09078598022461,59.32285690307617,61.291526794433594,63.28196334838867,64.73121643066406,65.69522094726562,66.38229370117188,66.76841735839844,66.84781646728516,66.8072738647461
EDGE_42924_42925,67.47003173828125,67.68497467041016,67.64171600341797,66.88667297363281,65.42725372314453,63.91975402832031,62.93919372558594,62.0771598815918,60.72463607788086,59.2325553894043,58.364315032958984,58.204612731933594,58.27228546142578,58.33020782470703,58.729698181152344,59.9559326171875,61.913631439208984,63.890926361083984,65.32930755615234,66.28548431396484,66.9666748046875,67.3493881225586,67.42808532714844,67.38790130615234
EDGE_16_42926,71.20584869384766,71.40657043457031,71.36618041992188,70.66034698486328,69.2908935546875,67.86912536621094,66.94038391113281,66.12132263183594,64.8313217163086,63.401222229003906,62.56565475463867,62.41168975830078,62.4769401550293,62.532779693603516,62.9175910949707,64.09546661376953,65.9656753540039,67.84186553955078,69.19873809814453,70.0970458984375,70.73522186279297,71.09312438964844,71.16665649414062,71.12911224365234
EDGE_17_42927,69.75634002685547,69.96290588378906,69.92133331298828,69.19525909423828,67.78858947753906,66.33106994628906,65.38054656982422,64.5433120727539,63.22663879394531,61.76976776123047,60.9199104309082,60.763423919677734,60.82973861694336,60.88649368286133,61.27774429321289,62.47664260864258,64.38431549072266,66.30315399169922,67.69403076171875,68.61631774902344,69.27224731445312,69.6403579711914,69.71601867675781,69.67738342285156
EDGE_18_42928,60.78886413574219,61.065391540527344,61.06382369995117,60.4222526550293,59.21873474121094,58.02737808227539,57.605796813964844,58.068424224853516,58.69619369506836,58.95819854736328,59.048152923583984,59.25185012817383,59.48555374145508,59.630863189697266,59.91897964477539,60.63629150390625,61.65576934814453,62.485504150390625,62.73970031738281,62.41281509399414,61.80280303955078,61.24457550048828,60.862117767333984,60.68319320678711
EDGE_19_42929,59.138710021972656,59.419105529785156,59.41751480102539,58.76713562011719,57.548648834228516,56.34446716308594,55.918827056884766,56.38592529296875,57.02023696899414,57.28513717651367,57.3761100769043,57.582149505615234,57.81861114501953,57.965675354003906,58.257354736328125,58.98405075073242,60.018104553222656,60.86077880859375,61.11913299560547,60.78691864013672,60.1673583984375,59.600852966308594,59.21297836303711,59.03158950805664
EDGE_20_42930,71.9015884399414,72.09935760498047,72.0595703125,71.36396789550781,70.01341247558594,68.60994720458984,67.69242858886719,66.88278198242188,65.606689453125,64.19070434570312,63.36274719238281,63.21013259887695,63.27481460571289,63.330162048339844,63.7115364074707,64.8782730102539,66.72886657714844,68.58302307128906,69.92249298095703,70.80859375,71.43777465820312,71.79051208496094,71.86296844482422,71.82597351074219
EDGE_21_42931,69.0304183959961,69.23975372314453,69.1976318359375,68.46196746826172,67.03776550292969,65.56352233886719,64.60289764404297,63.75727844238281,62.428409576416016,60.959442138671875,60.103206634521484,59.94559860229492,60.012386322021484,60.069549560546875,60.46366500854492,61.67200469970703,63.59674835205078,65.5353012084961,66.94207000732422,67.87564086914062,68.53995513916016,68.91290283203125,68.98956298828125,68.9504165649414
EDGE_22_42932,66.3115463256836,66.53034973144531,66.48631286621094,65.71797180175781,64.23458862304688,62.70472717285156,61.71092224121094,60.838096618652344,59.47023391723633,57.96348571777344,57.087799072265625,56.926815032958984,56.995025634765625,57.05341720581055,57.45621871948242,58.69367980957031,60.672611236572266,62.67549514770508,64.13511657714844,65.10662841796875,65.79935455322266,66.18876647949219,66.26885223388672,66.22795104980469
EDGE_23_42933,73.45438385009766,73.64523315429688,73.60684204101562,72.93529510498047,71.62938690185547,70.2694320678711,69.37876892089844,68.5917739868164,67.3493881225586,65.96793365478516,65.15876770019531,65.00950622558594,65.07276916503906,65.12689971923828,65.49977111816406,66.63911437988281,68.44205474853516,70.24331665039062,71.54136657714844,72.39860534667969,73.00657653808594,73.34716796875,73.4171142578125,73.38140106201172
EDGE_24_42934,75.80242919921875,75.98191833496094,75.94581604003906,75.3138198852539,74.08190155029297,72.79485321044922,71.94964599609375,71.20130157470703,70.01701354980469,68.69596862792969,67.92012023925781,67.77684020996094,67.83757019042969,67.88953399658203,68.24726867675781,69.33834838867188,71.05877685546875,72.77010345458984,73.99872589111328,74.8080062866211,75.3809585571289,75.7015609741211,75.76736450195312,75.7337646484375
EDGE_42935_42936,71.31381225585938,71.51408386230469,71.47379302978516,70.76952362060547,69.4029541015625,67.98397827148438,67.05694580078125,66.23931884765625,64.95142364501953,63.52346420288086,62.68904495239258,62.53528594970703,62.60044860839844,62.65621566772461,63.04050827026367,64.2166976928711,66.08393096923828,67.95677185058594,69.31098937988281,70.20742797851562,70.84423828125,71.20134735107422,71.27471160888672,71.23725128173828
EDGE_26_42937,74.21867370605469,74.40593719482422,74.36827087402344,73.70917510986328,72.42649841308594,71.0893325805664,70.21281433105469,69.43781280517578,68.21338653564453,66.85049438476562,66.051513671875,65.90406799316406,65.96656036376953,66.02003479003906,66.3882827758789,67.5128402709961,69.29032135009766,71.06363677978516,72.33999633789062,73.18218994140625,73.77915954589844,74.11345672607422,74.18209838867188,74.14704895019531
EDGE_27_42938,66.07299041748047,66.29255676269531,66.24835968017578,65.4773941040039,63.98931121826172,62.4550895690918,61.45872497558594,60.58382034301758,59.21302795410156,57.703521728515625,56.82645034790039,56.66523361206055,56.733543395996094,56.79201889038086,57.1954345703125,58.43498992919922,60.41796112060547,62.42578125,63.8895378112793,64.86406707763672,65.55905151367188,65.94978332519531,66.0301513671875,65.9891128540039
EDGE_28_42939,66.71707153320312,66.93455505371094,66.89078521728516,66.12699127197266,64.65178680419922,63.12953186035156,62.14021301269531,61.271034240722656,59.9083251953125,58.40647506713867,57.53325271606445,57.37269592285156,57.44072723388672,57.49896240234375,57.90066909790039,59.134395599365234,61.106204986572266,63.10043716430664,64.5528335571289,65.51911926269531,66.2079086303711,66.59502410888672,66.67463684082031,66.63397979736328
EDGE_29_42940,66.82303619384766,67.04016876220703,66.99646759033203,66.23387908935547,64.76084899902344,63.24061584472656,62.252498626708984,61.38429260253906,60.02296829223633,58.52244186401367,57.6498908996582,57.489444732666016,57.557430267333984,57.615623474121094,58.017032623291016,59.24974822998047,61.219642639160156,63.2115592956543,64.66203308105469,65.6269302368164,66.31466674804688,66.70117950439453,66.7806625366211,66.74007415771484
EDGE_30_42941,64.5968246459961,64.82085418701172,64.7757568359375,63.989437103271484,62.47397232055664,60.91462326049805,59.903621673583984,59.01696014404297,57.62978744506836,56.10511779785156,55.22062683105469,55.05815505981445,55.126991271972656,55.1859245300293,55.59260559082031,56.84355926513672,58.84898376464844,60.884864807128906,62.37247085571289,63.36445999145508,64.07268524169922,64.47113800048828,64.55311584472656,64.5112533569336
EDGE_31_42942,66.67108154296875,66.88871765136719,66.84490966796875,66.08059692382812,64.60445404052734,63.081321716308594,62.091487884521484,61.221885681152344,59.85858154296875,58.356163024902344,57.4826545715332,57.32204818725586,57.390098571777344,57.4483528137207,57.85018539428711,59.084346771240234,61.056983947753906,63.05221176147461,64.50543975830078,65.47232818603516,66.16156005859375,66.54894256591797,66.62860870361328,66.58792877197266
EDGE_32_42943,65.02720642089844,65.24998474121094,65.20513916015625,64.42314147949219,62.915348052978516,61.362998962402344,60.356048583984375,59.47262191772461,58.08991622924805,56.569332122802734,55.686805725097656,55.524662017822266,55.593360900878906,55.65217208862305,56.0579948425293,57.305904388427734,59.30522537231445,61.33336639404297,62.8143310546875,63.80143356323242,64.50593566894531,64.9022216796875,64.9837417602539,64.9421157836914
EDGE_33_42944,70.20816040039062,70.41294860839844,70.37174224853516,69.65181732177734,68.25643157958984,66.8097152709961,65.86575317382812,65.03397369384766,63.72528076171875,62.2763786315918,61.43075180053711,61.27500915527344,61.34101104736328,61.39749526977539,61.786842346191406,62.97949981689453,64.87598419189453,66.78199768066406,68.16259765625,69.07762145996094,69.72816467285156,70.09317016601562,70.16818237304688,70.12987518310547
EDGE_34_42945,68.20121765136719,68.4135971069336,68.37085723876953,67.62467956542969,66.18135070800781,64.68898010253906,63.71746063232422,62.862850189208984,61.52097702026367,60.03923797607422,59.17633819580078,59.0175666809082,59.08484649658203,59.142433166503906,59.53953552246094,60.75778579711914,62.7006721496582,64.66043090820312,66.08443450927734,67.03028869628906,67.70376586914062,68.0820083618164,68.15977478027344,68.12006378173828
EDGE_42946_42947,70.15312194824219,70.35812377929688,70.31687927246094,69.59619140625,68.19942474365234,66.75137329101562,65.80659484863281,64.9741439819336,63.66446304321289,62.21457290649414,61.3684196472168,61.21258544921875,61.27862548828125,61.33514404296875,61.724727630615234,62.91816329956055,64.81602478027344,66.72362518310547,68.10549926757812,69.02141571044922,69.67262268066406,70.03800964355469,70.11309814453125,70.07476043701172
EDGE_36_42948,68.80233001708984,69.01251983642578,68.97022247314453,68.23161315917969,66.80205535888672,65.3227310180664,64.35903930664062,63.51088333129883,62.17833709716797,60.705745697021484,59.84761428833008,59.689674377441406,59.75659942626953,59.81388473510742,60.20885467529297,61.42000961303711,63.34988784790039,65.29441833496094,66.70602416992188,67.64303588867188,68.3099136352539,68.68434143066406,68.76130676269531,68.72200775146484
EDGE_37_42949,60.302974700927734,60.580711364746094,60.57913589477539,59.934818267822266,58.72660446166992,57.53117752075195,57.108299255371094,57.572357177734375,58.202205657958984,58.465126037597656,58.55540466308594,58.75983810424805,58.99441146850586,59.14027404785156,59.429508209228516,60.14975357055664,61.173763275146484,62.007503509521484,62.262977600097656,61.934452056884766,61.32148742675781,60.76068878173828,60.376548767089844,60.19685363769531
EDGE_38_42950,74.49781799316406,74.68374633789062,74.64634704589844,73.99190521240234,72.71791076660156,71.38929748535156,70.51810455322266,69.74762725830078,68.52998352050781,67.17413330078125,66.3790283203125,66.23228454589844,66.29447937011719,66.34770202636719,66.71418762207031,67.83312225341797,69.6009750366211,71.36376190185547,72.6319808959961,73.46854400634766,74.0614013671875,74.39334869384766,74.46150207519531,74.42670440673828
EDGE_39_42951,74.6474838256836,74.83269500732422,74.79544067382812,74.14350891113281,72.87422180175781,71.55023956298828,70.68193817138672,69.91390991210938,68.69995880126953,67.34794616699219,66.55494689941406,66.40858459472656,66.47061920166016,66.5237045288086,66.88922882080078,68.0051040649414,69.76771545410156,71.52478790283203,72.7885971069336,73.62211608886719,74.21273803710938,74.54341888427734,74.6113052368164,74.57664489746094
EDGE_40_42952,74.63880920410156,74.82405853271484,74.78679656982422,74.13472747802734,72.86515808105469,71.54090881347656,70.67243957519531,69.9042739868164,68.69010162353516,67.3378677368164,66.54474639892578,66.39836120605469,66.46041107177734,66.51349639892578,66.87908172607422,67.99513244628906,69.75804901123047,71.51545715332031,72.7795181274414,73.61321258544922,74.20397186279297,74.53472137451172,74.60262298583984,74.56795501708984
EDGE_41_42953,75.84877014160156,76.02802276611328,75.99197387695312,75.36079406738281,74.13041687011719,72.84490203857422,72.00064849853516,71.25312042236328,70.070068359375,68.75031280517578,67.97518157958984,67.83203125,67.89271545410156,67.94462585449219,68.30203247070312,69.39208221435547,71.1107406616211,72.8201675415039,74.04734802246094,74.85562133789062,75.42784881591797,75.74803924560547,75.81375885009766,75.78020477294922
EDGE_42_42954,75.24524688720703,75.42752838134766,75.39086151123047,74.74913787841797,73.49894714355469,72.1938247680664,71.33729553222656,70.57929229736328,69.38042449951172,68.04413604736328,67.25982666015625,67.11502838134766,67.17640686035156,67.22891998291016,67.59049987792969,68.69379425048828,70.43496704101562,72.16873168945312,73.4145736694336,74.23571014404297,74.81729125976562,75.14281463623047,75.20964050292969,75.17552185058594
EDGE_43_42955,73.3055419921875,74.4495620727539,74.45378875732422,72.3314437866211,67.70235443115234,61.447174072265625,55.69038772583008,52.04297637939453,50.50297546386719,50.30975341796875,50.847930908203125,51.65443420410156,52.22599792480469,52.449947357177734,52.885986328125,54.15858840942383,56.36138153076172,59.125553131103516,61.991172790527344,64.6598892211914,67.02796936035156,69.03289794921875,70.62150573730469,71.95429992675781
EDGE_44_42956,75.7974624633789,76.8683853149414,76.8723373413086,74.88314056396484,70.50689697265625,64.51014709472656,58.904842376708984,55.309696197509766,53.781436920166016,53.58925247192383,54.124298095703125,54.92470169067383,55.49091339111328,55.7125358581543,56.1436767578125,57.39916229248047,59.562503814697266,62.25968551635742,65.03551483154297,67.60218811035156,69.86499786376953,71.77007293701172,73.27262878417969,74.52852630615234
EDGE_45_42957,64.11781311035156,64.3846206665039,64.38311004638672,63.76377487182617,62.598976135253906,61.44206619262695,61.03175354003906,61.48199462890625,62.092018127441406,62.3463020324707,62.433563232421875,62.63107681274414,62.857547760009766,62.998287200927734,63.27716827392578,63.97052001953125,64.95355224609375,65.75157165527344,65.99567413330078,65.68173217773438,65.09510040283203,64.5573959350586,64.18851470947266,64.01580810546875
EDGE_46_42958,66.43438720703125,66.69291687011719,66.69145202636719,66.09111785888672,64.96001434326172,63.833946228027344,63.433937072753906,63.87285232543945,64.4668960571289,64.71430206298828,64.7991714477539,64.99122619628906,65.21134185791016,65.34807586669922,65.61891174316406,66.2916030883789,67.24373626708984,68.0152816772461,68.25104522705078,67.94780731201172,67.38067626953125,66.8602523803711,66.5029067993164,66.33551025390625
EDGE_47_42959,75.96365356445312,77.02945709228516,77.03338623046875,75.05354309082031,70.69536590576172,64.71776580810547,59.124481201171875,55.53404235839844,54.007076263427734,53.81502151489258,54.34968185424805,55.149410247802734,55.71508026123047,55.93647003173828,56.36713790893555,57.621055603027344,59.78102493286133,62.47281265258789,65.2417221069336,67.80075073242188,70.05583953857422,71.95368957519531,73.45008087158203,74.70052337646484
EDGE_48_42960,76.5763168334961,77.62295532226562,77.62681579589844,75.68197631835938,71.3917465209961,65.48684692382812,59.940006256103516,56.368343353271484,54.84672927856445,54.65523910522461,55.188270568847656,55.985206604003906,56.54863739013672,56.76909637451172,57.197853088378906,58.445499420166016,60.592185974121094,63.26304626464844,66.00537109375,68.53529357910156,70.76112365722656,72.6317367553711,74.10497283935547,75.33493041992188
EDGE_49_42961,63.68546676635742,63.95368194580078,63.9521598815918,63.3296012878418,62.15912628173828,60.99708938598633,60.58507537841797,61.03718566894531,61.64985656738281,61.90528869628906,61.992950439453125,62.191375732421875,62.418914794921875,62.560325622558594,62.84056091308594,63.53740692138672,64.52570343017578,65.32826232910156,65.57380676269531,65.25801849365234,64.66803741455078,64.12738037109375,63.756534576416016,63.58292770385742
EDGE_50_42962,63.78793716430664,64.05582427978516,64.05430603027344,63.432498931884766,62.26335144042969,61.10251235961914,60.69089889526367,61.14257049560547,61.75462341308594,62.00978469848633,62.097354888916016,62.29556655883789,62.522857666015625,62.66410827636719,62.94403076171875,63.64005661010742,64.62712097167969,65.4286117553711,65.67382049560547,65.35846710205078,64.76927185058594,64.22930145263672,63.85892105102539,63.68552017211914
EDGE_51_42963,64.4084243774414,64.67425537109375,64.6727523803711,64.0556411743164,62.8947639465332,61.74141311645508,61.332279205322266,61.78122329711914,62.389408111572266,62.64289474487305,62.729881286621094,62.926761627197266,63.152496337890625,63.29276657104492,63.570716857910156,64.26165771484375,65.24105834960938,66.03594970703125,66.27906799316406,65.96639251708984,65.38206481933594,64.84638977050781,64.47886657714844,64.30677795410156
EDGE_52_42964,68.4017333984375,68.65225982666016,68.65084075927734,68.06890869140625,66.97080993652344,65.87541961669922,65.48577880859375,65.91329956054688,66.49139404296875,66.73197937011719,66.81448364257812,67.00113677978516,67.2149887084961,67.34779357910156,67.61074829101562,68.26331329345703,69.1856460571289,69.93190002441406,70.15973663330078,69.86668395996094,69.31816864013672,68.8143539428711,68.4681396484375,68.30587768554688
EDGE_53_42965,62.84136962890625,63.11220932006836,63.11067199707031,62.48210525512695,61.301109313964844,60.12962341308594,59.714500427246094,60.17002868652344,60.78757858276367,61.04512405395508,61.133522033691406,61.33363723754883,61.56314468383789,61.7057991027832,61.988548278808594,62.6918830871582,63.69000244140625,64.50106048583984,64.74930572509766,64.4300537109375,63.83380889892578,63.28763198852539,62.91312789916992,62.73783874511719
EDGE_54_42966,63.23454666137695,63.50418472290039,63.502655029296875,62.87683868408203,61.70064926147461,60.53347396850586,60.11976623535156,60.57373809814453,61.18906784057617,61.44564437866211,61.53370666503906,61.73305130004883,61.96166229248047,62.1037483215332,62.38534927368164,63.08571243286133,64.07933044433594,64.88648986816406,65.13349151611328,64.81583404541016,64.22246551513672,63.67881774902344,63.305992126464844,63.1314697265625
EDGE_42967_42968,64.32010650634766,64.58623504638672,64.58473205566406,63.96693801879883,62.80485916137695,61.65041732788086,61.24092102050781,61.69026184082031,62.29901123046875,62.55274200439453,62.63981246948242,62.83688735961914,63.06284713745117,63.20326232910156,63.48149871826172,64.17317962646484,65.15369415283203,65.94953918457031,66.19296264648438,65.87989807128906,65.29486083984375,64.7585678100586,64.390625,64.21834564208984
EDGE_56_42969,63.6978759765625,63.9660530090332,63.96453094482422,63.342063903808594,62.17174530029297,61.009857177734375,60.59789276123047,61.04994583129883,61.66254425048828,61.91794204711914,62.005592346191406,62.20399475097656,62.43150329589844,62.57289123535156,62.853092193603516,63.54983901977539,64.5379867553711,65.34041595458984,65.5859146118164,65.27017974853516,64.6802978515625,64.13972473144531,63.76893615722656,63.59535217285156
EDGE_57_42970,64.39857482910156,64.66444396972656,64.66293334960938,64.0457534790039,62.884735107421875,61.731266021728516,61.32209014892578,61.77107620239258,62.37932586669922,62.63283920288086,62.7198371887207,62.9167366027832,63.14249801635742,63.28278732299805,63.560768127441406,64.25178527832031,65.23131561279297,66.02631378173828,66.26947021484375,65.95674896240234,65.37234497070312,64.83660125732422,64.46902465820312,64.29692077636719
EDGE_58_42971,78.03535461425781,79.0346450805664,79.038330078125,77.18011474609375,73.06010437011719,67.342041015625,61.919986724853516,58.402339935302734,56.897422790527344,56.707763671875,57.23554611206055,58.023765563964844,58.58041000366211,58.79806900024414,59.22115707397461,60.45060729980469,62.560062408447266,65.17420959472656,67.84638214111328,70.30094146728516,72.45207214355469,74.25386047363281,75.66903686523438,76.84790802001953
EDGE_42972_42973,64.42619323730469,64.69197082519531,64.69046783447266,64.07349395751953,62.91285705566406,61.759727478027344,61.350669860839844,61.799530029296875,62.40760040283203,62.661041259765625,62.748008728027344,62.94485092163086,63.17053985595703,63.31078338623047,63.58867263793945,64.27946472167969,65.2586441040039,66.0533447265625,66.29640197753906,65.98380279541016,65.39961242675781,64.86406707763672,64.49662780761719,64.32457733154297
EDGE_60_42974,64.94731903076172,65.21131134033203,65.20980834960938,64.5969467163086,63.443572998046875,62.29705810546875,61.89019775390625,62.336639404296875,62.941287994384766,63.19325256347656,63.27970504760742,63.475372314453125,63.6996955871582,63.83907699584961,64.115234375,64.80156707763672,65.77405548095703,66.56300354003906,66.80424499511719,66.49398040771484,65.91402435302734,65.3822250366211,65.01728057861328,64.84637451171875
EDGE_61_42975,65.16414642333984,65.42737579345703,65.4258804321289,64.81476593017578,63.66449737548828,62.520816802978516,62.114906311035156,62.560306549072266,63.16348648071289,63.414817810058594,63.50105285644531,63.69621658325195,63.919952392578125,64.05896759033203,64.33438110351562,65.01880645751953,65.98844909667969,66.77494812011719,67.01541900634766,66.70613861083984,66.12799072265625,65.59778594970703,65.23390197753906,65.06349182128906
EDGE_62_42976,70.15608215332031,70.36107635498047,70.31982421875,69.59918212890625,68.20248413085938,66.75450897216797,65.80977630615234,64.97736358642578,63.66773223876953,62.2178955078125,61.37177276611328,61.2159423828125,61.281978607177734,61.338497161865234,61.72806930541992,62.92145919799805,64.81925201416016,66.72676849365234,68.10857391357422,69.0244369506836,69.67560577392578,70.04097747802734,70.11605834960938,70.07772064208984
EDGE_63_42977,72.78028106689453,72.97419738769531,72.93518829345703,72.25299072265625,70.92728424072266,69.54798126220703,68.64534759521484,67.8482437133789,66.59076690673828,65.19380950927734,64.37616729736328,64.22539520263672,64.28929901123047,64.34397888183594,64.72068786621094,65.87235260009766,67.69664764404297,69.5215072631836,70.83797454833984,71.70801544189453,72.32539367675781,72.67135620117188,72.74241638183594,72.70613098144531
EDGE_64_42978,68.10889434814453,68.36066436767578,68.35923767089844,67.7744369506836,66.67117309570312,65.5709457397461,65.17967224121094,65.60899353027344,66.1895980834961,66.43125915527344,66.5141372680664,66.7016372680664,66.91647338867188,67.04988861083984,67.31407928466797,67.96979522705078,68.89676666259766,69.6469497680664,69.87601470947266,69.58138275146484,69.02998352050781,68.5235824584961,68.17562866210938,68.01256561279297
EDGE_65_42979,64.72529602050781,64.99005126953125,64.9885482788086,64.37391662597656,63.21741485595703,62.06804656982422,61.66023635864258,62.107723236083984,62.71384811401367,62.96644592285156,63.053123474121094,63.249298095703125,63.47420883178711,63.61396026611328,63.890865325927734,64.57911682128906,65.55448150634766,66.34590148925781,66.58792877197266,66.27665710449219,65.69488525390625,65.1614761352539,64.79545593261719,64.62406158447266
EDGE_66_42980,65.54421997070312,65.80607604980469,65.8045883178711,65.19660949707031,64.0519027709961,62.91331100463867,62.50910186767578,62.952632904052734,63.55317306518555,63.803367614746094,63.88920974731445,64.0834732055664,64.30615997314453,64.44451141357422,64.71859741210938,65.39962005615234,66.3641586303711,67.14630126953125,67.3853988647461,67.07788848876953,66.5029525756836,65.97559356689453,65.61360931396484,65.44407653808594
EDGE_67_42981,70.07647705078125,70.28178405761719,70.24047088623047,69.51873779296875,68.12004089355469,66.67013549804688,65.7242431640625,64.89085388183594,63.579803466796875,62.128543853759766,61.28166580200195,61.125701904296875,61.191795349121094,61.24836349487305,61.638275146484375,62.83277893066406,64.7325668334961,66.64236450195312,68.02599334716797,68.94315338134766,69.59527587890625,69.96119689941406,70.03639221191406,69.99799346923828
