zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
NORTH BANGALORE,Bi-directional,13.040295,77.593096,Hebbal,Hebbal,1st Main Road,residential,residential,none,7.5m,30.0,0.29,0.61,0.524,0.235,0.244,0.191,0.556,0.657,0.408,0.355,0.093,0.369,0.562,0.426,0.388,6.16,0.579,0.212,0.298,0.359,0.387,8
NORTH BANGALORE,Bi-directional,13.034528,77.597626,Hebbal,Hebbal,3rd Cross Road,residential,residential,none,7.5m,30.0,0.6,0.57,0.565,0.211,0.086,0.747,0.47,0.636,0.394,0.341,0.198,0.418,0.639,0.391,0.416,4.69,0.534,0.16,0.315,0.357,0.456,8
NORTH BANGALORE,Bi-directional,13.039964,77.597826,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.54,0.21,0.59,0.192,0.126,0.664,0.55,0.669,0.378,0.388,0.085,0.477,0.579,0.353,0.422,7.79,0.586,0.219,0.313,0.344,0.413,8
NORTH BANGALORE,Bi-directional,13.036283,77.597548,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.26,0.69,0.606,0.235,0.034,0.605,0.51,0.58,0.349,0.395,0.089,0.379,0.568,0.396,0.444,4.39,0.525,0.153,0.285,0.39,0.501,6
NORTH BANGALORE,Bi-directional,13.034587,77.5971,Hebbal,Hebbal,3rd Cross Road,residential,residential,none,7.5m,30.0,0.29,0.23,0.533,0.229,0.336,0.65,0.554,0.566,0.365,0.317,0.09,0.433,0.467,0.388,0.451,5.72,0.557,0.262,0.373,0.331,0.475,6
NORTH BANGALORE,Bi-directional,13.037988,77.59305,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.19,0.5,0.623,0.243,0.361,0.83,0.516,0.593,0.452,0.319,0.115,0.378,0.457,0.371,0.456,2.46,0.511,0.288,0.375,0.349,0.562,6
NORTH BANGALORE,Bi-directional,13.032534,77.595268,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.42,0.68,0.596,0.238,0.223,0.205,0.516,0.55,0.392,0.322,0.06,0.463,0.503,0.36,0.455,0.97,0.558,0.208,0.333,0.306,0.358,6
NORTH BANGALORE,Bi-directional,13.035517,77.596148,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.52,0.54,0.518,0.208,0.242,0.759,0.46,0.645,0.41,0.321,0.185,0.475,0.561,0.392,0.45,11.71,0.607,0.136,0.392,0.358,0.496,6
NORTH BANGALORE,Bi-directional,13.039777,77.594426,Hebbal,Hebbal,Vishwanatha Nagenhalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.25,0.43,0.606,0.282,0.102,0.168,0.628,0.714,0.202,0.452,0.181,0.517,0.662,0.305,0.354,3.07,0.612,0.265,0.525,0.489,0.239,8
NORTH BANGALORE,Bi-directional,13.038667,77.590806,Hebbal,Hebbal,3rd Main Road,residential,residential,none,7.5m,30.0,0.56,0.57,0.603,0.224,0.196,0.585,0.497,0.655,0.305,0.383,0.062,0.452,0.538,0.429,0.441,7.98,0.542,0.242,0.39,0.397,0.427,6
NORTH BANGALORE,Bi-directional,13.031663,77.593619,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.15,0.67,0.613,0.23,0.412,0.542,0.52,0.567,0.396,0.324,0.075,0.434,0.525,0.412,0.452,9.0,0.59,0.189,0.378,0.316,0.503,8
NORTH BANGALORE,Bi-directional,13.032209,77.594643,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.54,0.35,0.551,0.215,0.099,0.757,0.542,0.665,0.4,0.285,0.151,0.436,0.471,0.434,0.452,7.02,0.532,0.159,0.351,0.299,0.547,6
NORTH BANGALORE,Bi-directional,13.039244,77.59833,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.5,0.34,0.531,0.245,0.189,0.804,0.516,0.67,0.411,0.362,0.09,0.479,0.519,0.36,0.403,2.92,0.498,0.228,0.352,0.389,0.498,6
NORTH BANGALORE,Bi-directional,13.041112,77.59068,Hebbal,Hebbal,Vishwanatha Nagenhalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.26,0.52,0.632,0.24,0.286,0.25,0.561,0.734,0.333,0.501,0.175,0.491,0.595,0.339,0.363,13.68,0.609,0.051,0.438,0.477,0.314,5
NORTH BANGALORE,Bi-directional,13.031265,77.598666,Hebbal,Hebbal,,tertiary,tertiary,none,7.5m,30.0,0.13,0.65,0.66,0.241,0.467,0.868,0.574,0.663,0.348,0.542,0.177,0.434,0.574,0.342,0.426,2.78,0.632,0.287,0.433,0.606,0.497,6
NORTH BANGALORE,Bi-directional,13.032653,77.59645,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.29,0.43,0.596,0.207,0.128,0.351,0.524,0.6,0.389,0.396,0.104,0.422,0.402,0.493,0.439,1.89,0.55,0.097,0.302,0.435,0.452,2
NORTH BANGALORE,Bi-directional,13.03552,77.59582,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.16,0.48,0.534,0.245,0.026,0.485,0.486,0.527,0.387,0.364,0.101,0.371,0.496,0.388,0.412,11.83,0.569,0.104,0.347,0.363,0.449,6
NORTH BANGALORE,Bi-directional,13.031644,77.596426,Hebbal,Hebbal,10th Main Road,residential,residential,none,7.5m,30.0,0.21,0.42,0.618,0.24,0.283,0.484,0.491,0.55,0.341,0.382,0.071,0.363,0.584,0.429,0.428,3.16,0.527,0.117,0.319,0.402,0.44,8
NORTH BANGALORE,Bi-directional,13.0318,77.596556,Hebbal,Hebbal,4th Cross Road,residential,residential,none,7.5m,30.0,0.31,0.43,0.543,0.209,0.45,0.328,0.476,0.621,0.407,0.372,0.148,0.397,0.59,0.415,0.436,2.53,0.496,0.233,0.35,0.374,0.417,8
NORTH BANGALORE,Bi-directional,13.035337,77.597368,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.21,0.25,0.62,0.201,0.234,0.219,0.519,0.627,0.488,0.357,0.183,0.341,0.439,0.445,0.42,7.64,0.474,0.103,0.404,0.379,0.415,6
NORTH BANGALORE,Bi-directional,13.038072,77.598899,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.38,0.38,0.636,0.193,0.008,0.48,0.502,0.661,0.342,0.352,0.14,0.484,0.407,0.493,0.43,2.54,0.482,0.122,0.35,0.38,0.446,2
NORTH BANGALORE,Bi-directional,13.04358,77.590528,Hebbal,Hebbal,Srinagar - Kanyakumari Highway,trunk,trunk,none,7.5m,60.0,0.57,0.42,0.51,0.228,0.399,0.209,0.684,0.829,0.132,0.509,0.13,0.792,0.666,0.293,0.308,4.0,0.713,0.1,0.598,0.451,0.202,3
NORTH BANGALORE,Bi-directional,13.032946,77.59375,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.53,0.44,0.635,0.228,0.267,0.578,0.534,0.616,0.386,0.36,0.101,0.413,0.567,0.456,0.402,11.84,0.515,0.15,0.355,0.324,0.483,6
NORTH BANGALORE,Bi-directional,13.037862,77.596218,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.39,0.28,0.606,0.239,0.066,0.346,0.512,0.595,0.415,0.355,0.179,0.456,0.5,0.463,0.417,4.37,0.542,0.173,0.363,0.341,0.44,6
NORTH BANGALORE,Bi-directional,13.040799,77.596135,Hebbal,Hebbal,6th Cross Road,residential,residential,none,7.5m,30.0,0.32,0.38,0.631,0.239,0.493,0.611,0.508,0.572,0.498,0.382,0.172,0.419,0.351,0.5,0.512,11.17,0.55,0.091,0.338,0.42,0.524,2
NORTH BANGALORE,Bi-directional,13.032123,77.598857,Hebbal,Hebbal,4th Cross Road,residential,residential,none,7.5m,30.0,0.18,0.4,0.556,0.248,0.259,0.645,0.573,0.549,0.356,0.387,0.197,0.402,0.49,0.447,0.455,3.09,0.56,0.179,0.374,0.378,0.468,6
NORTH BANGALORE,Bi-directional,13.040913,77.594948,Hebbal,Hebbal,1st Main Road,residential,residential,none,7.5m,30.0,0.22,0.23,0.628,0.219,0.228,0.682,0.523,0.591,0.318,0.33,0.17,0.393,0.484,0.457,0.456,0.6,0.446,0.131,0.296,0.361,0.495,6
NORTH BANGALORE,Bi-directional,13.032118,77.599076,Hebbal,Hebbal,4th Cross Road,residential,residential,none,7.5m,30.0,0.37,0.46,0.574,0.247,0.011,0.427,0.538,0.557,0.457,0.35,0.076,0.361,0.431,0.477,0.487,1.18,0.501,0.26,0.364,0.347,0.477,4
NORTH BANGALORE,Bi-directional,13.03802,77.591384,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.39,0.57,0.534,0.221,0.125,0.685,0.533,0.644,0.45,0.433,0.088,0.392,0.461,0.419,0.499,1.87,0.624,0.153,0.376,0.411,0.457,2
NORTH BANGALORE,Bi-directional,13.034755,77.59435,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.58,0.44,0.646,0.239,0.179,0.16,0.489,0.611,0.399,0.3,0.178,0.492,0.502,0.424,0.416,2.69,0.581,0.147,0.352,0.329,0.38,6
NORTH BANGALORE,Bi-directional,13.032663,77.598282,Hebbal,Hebbal,2nd Cross Road,residential,residential,none,7.5m,30.0,0.46,0.23,0.64,0.228,0.357,0.868,0.54,0.656,0.385,0.341,0.126,0.47,0.533,0.425,0.44,3.07,0.528,0.227,0.423,0.346,0.478,6
NORTH BANGALORE,Bi-directional,13.034428,77.593604,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.57,0.69,0.525,0.253,0.48,0.566,0.462,0.64,0.374,0.281,0.171,0.489,0.55,0.455,0.444,0.79,0.63,0.078,0.314,0.272,0.459,6
NORTH BANGALORE,Bi-directional,13.032837,77.590531,Hebbal,Hebbal,2nd Main Road,residential,residential,none,7.5m,20.0,0.28,0.42,0.571,0.216,0.251,0.311,0.577,0.585,0.489,0.32,0.077,0.336,0.446,0.408,0.476,7.51,0.607,0.159,0.347,0.285,0.453,6
NORTH BANGALORE,Bi-directional,13.036374,77.598215,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.12,0.28,0.645,0.238,0.363,0.81,0.526,0.622,0.398,0.43,0.137,0.402,0.468,0.401,0.458,1.96,0.463,0.197,0.323,0.39,0.493,6
NORTH BANGALORE,Bi-directional,13.032159,77.594179,Hebbal,Hebbal,5th Main Road,residential,residential,none,7.5m,30.0,0.47,0.29,0.584,0.232,0.263,0.508,0.468,0.658,0.451,0.367,0.167,0.435,0.569,0.436,0.458,3.04,0.6,0.104,0.415,0.335,0.453,8
NORTH BANGALORE,Bi-directional,13.040035,77.594347,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.59,0.29,0.577,0.259,0.135,0.222,0.491,0.604,0.436,0.316,0.056,0.488,0.437,0.474,0.422,0.45,0.499,0.239,0.32,0.306,0.405,2
NORTH BANGALORE,Bi-directional,13.036274,77.591508,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.45,0.51,0.535,0.196,0.499,0.251,0.546,0.597,0.381,0.349,0.144,0.41,0.584,0.332,0.437,3.57,0.633,0.181,0.343,0.358,0.37,8
NORTH BANGALORE,Bi-directional,13.035393,77.597872,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.24,0.2,0.566,0.232,0.157,0.497,0.46,0.617,0.404,0.416,0.176,0.429,0.425,0.429,0.406,4.54,0.455,0.091,0.347,0.397,0.408,6
NORTH BANGALORE,Bi-directional,13.032923,77.594548,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.49,0.2,0.577,0.207,0.339,0.538,0.495,0.588,0.458,0.354,0.187,0.505,0.534,0.387,0.418,6.88,0.506,0.213,0.408,0.317,0.527,6
NORTH BANGALORE,Bi-directional,13.03826,77.589962,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.57,0.6,0.607,0.251,0.024,0.431,0.563,0.59,0.355,0.386,0.195,0.43,0.554,0.376,0.424,8.25,0.533,0.141,0.356,0.364,0.423,6
NORTH BANGALORE,Bi-directional,13.039714,77.594611,Hebbal,Hebbal,Vishwanatha Nagenhalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.22,0.3,0.669,0.287,0.137,0.411,0.569,0.631,0.259,0.438,0.11,0.512,0.528,0.355,0.378,0.76,0.633,0.118,0.466,0.428,0.385,6
NORTH BANGALORE,Bi-directional,13.037628,77.59676,Hebbal,Hebbal,,tertiary,tertiary,none,7.5m,30.0,0.23,0.68,0.7,0.277,0.458,0.379,0.554,0.733,0.395,0.433,0.171,0.492,0.637,0.39,0.449,1.32,0.704,0.224,0.49,0.484,0.369,6
NORTH BANGALORE,Bi-directional,13.038714,77.595355,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.1,0.56,0.522,0.224,0.101,0.555,0.458,0.594,0.384,0.369,0.07,0.339,0.457,0.389,0.434,0.99,0.493,0.131,0.38,0.36,0.496,6
NORTH BANGALORE,Bi-directional,13.031386,77.590057,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.59,0.24,0.614,0.237,0.309,0.478,0.521,0.649,0.392,0.287,0.189,0.44,0.466,0.404,0.45,3.96,0.526,0.055,0.287,0.259,0.452,6
NORTH BANGALORE,Bi-directional,13.036841,77.593602,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.41,0.4,0.509,0.229,0.482,0.812,0.533,0.652,0.37,0.41,0.078,0.451,0.511,0.393,0.409,4.22,0.52,0.251,0.315,0.418,0.484,6
NORTH BANGALORE,Bi-directional,13.037241,77.591216,Hebbal,Hebbal,SS Ashram Road,tertiary,tertiary,none,7.5m,30.0,0.22,0.3,0.701,0.247,0.148,0.522,0.608,0.688,0.221,0.443,0.122,0.451,0.563,0.36,0.369,1.82,0.543,0.086,0.435,0.488,0.396,6
NORTH BANGALORE,Bi-directional,13.039097,77.598553,Hebbal,Hebbal,Vishwanatha Nagenhalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.43,0.68,0.731,0.289,0.331,0.335,0.643,0.72,0.268,0.497,0.183,0.464,0.619,0.321,0.381,4.1,0.701,0.286,0.452,0.531,0.312,6
NORTH BANGALORE,Bi-directional,13.035108,77.596864,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.34,0.26,0.614,0.226,0.491,0.875,0.454,0.556,0.386,0.379,0.165,0.46,0.526,0.401,0.457,4.77,0.458,0.139,0.363,0.41,0.57,6
NORTH BANGALORE,Bi-directional,13.039164,77.594477,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.53,0.33,0.529,0.209,0.322,0.132,0.476,0.572,0.356,0.385,0.138,0.458,0.487,0.431,0.414,11.58,0.62,0.176,0.416,0.425,0.341,6
NORTH BANGALORE,Bi-directional,13.037622,77.596466,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.44,0.41,0.625,0.236,0.142,0.402,0.49,0.64,0.495,0.323,0.142,0.462,0.56,0.466,0.464,5.04,0.614,0.197,0.373,0.334,0.509,6
NORTH BANGALORE,Bi-directional,13.033958,77.594514,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.12,0.43,0.519,0.193,0.43,0.866,0.507,0.582,0.384,0.391,0.088,0.384,0.434,0.382,0.415,4.08,0.459,0.189,0.304,0.437,0.562,6
NORTH BANGALORE,Bi-directional,13.035593,77.596957,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.24,0.28,0.517,0.24,0.122,0.8,0.477,0.606,0.456,0.44,0.133,0.391,0.437,0.406,0.449,5.14,0.518,0.222,0.357,0.391,0.522,6
NORTH BANGALORE,Bi-directional,13.032156,77.597704,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.29,0.29,0.622,0.223,0.228,0.55,0.493,0.62,0.441,0.31,0.139,0.433,0.506,0.424,0.492,2.4,0.584,0.184,0.346,0.335,0.518,8
NORTH BANGALORE,Bi-directional,13.039023,77.594234,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.35,0.31,0.533,0.234,0.186,0.406,0.544,0.612,0.385,0.32,0.051,0.355,0.448,0.381,0.443,4.12,0.576,0.151,0.369,0.347,0.382,6
NORTH BANGALORE,Bi-directional,13.032567,77.595734,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.32,0.7,0.57,0.202,0.063,0.342,0.461,0.596,0.426,0.374,0.137,0.384,0.528,0.451,0.463,1.73,0.594,0.214,0.38,0.411,0.45,6
NORTH BANGALORE,Bi-directional,13.039087,77.598926,Hebbal,Hebbal,Vishwanatha Nagenhalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.13,0.28,0.749,0.281,0.445,0.439,0.649,0.7,0.397,0.452,0.148,0.476,0.576,0.314,0.37,1.97,0.514,0.126,0.485,0.45,0.384,6
NORTH BANGALORE,Bi-directional,13.040075,77.591588,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.33,0.58,0.537,0.24,0.069,0.132,0.563,0.576,0.328,0.382,0.181,0.46,0.609,0.329,0.396,6.85,0.496,0.16,0.409,0.408,0.327,8
NORTH BANGALORE,Bi-directional,13.032138,77.596708,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.45,0.42,0.616,0.241,0.475,0.283,0.524,0.565,0.357,0.412,0.173,0.421,0.426,0.401,0.456,6.81,0.598,0.288,0.286,0.382,0.392,2
NORTH BANGALORE,Bi-directional,13.03801,77.593196,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.2,0.66,0.589,0.223,0.271,0.151,0.555,0.582,0.33,0.303,0.135,0.444,0.468,0.359,0.398,0.41,0.53,0.238,0.381,0.31,0.368,6
NORTH BANGALORE,Bi-directional,13.032384,77.59524,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.37,0.3,0.564,0.234,0.293,0.261,0.543,0.573,0.313,0.376,0.059,0.446,0.528,0.441,0.462,2.95,0.555,0.096,0.409,0.363,0.403,6
NORTH BANGALORE,Bi-directional,13.040921,77.593703,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.33,0.31,0.572,0.228,0.321,0.696,0.485,0.578,0.48,0.348,0.189,0.404,0.478,0.436,0.458,1.34,0.556,0.272,0.323,0.356,0.505,6
NORTH BANGALORE,Bi-directional,13.031165,77.592819,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.58,0.62,0.565,0.207,0.486,0.36,0.517,0.665,0.301,0.331,0.149,0.45,0.462,0.508,0.405,2.45,0.581,0.112,0.407,0.345,0.402,2
NORTH BANGALORE,Bi-directional,13.035695,77.594988,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.52,0.34,0.623,0.193,0.31,0.446,0.452,0.574,0.358,0.375,0.056,0.401,0.533,0.445,0.45,3.0,0.5,0.165,0.305,0.361,0.415,6
NORTH BANGALORE,Bi-directional,13.031287,77.58983,Hebbal,Hebbal,Anandnagar Main Road,tertiary,tertiary,none,7.5m,30.0,0.52,0.57,0.729,0.257,0.263,0.303,0.598,0.684,0.29,0.452,0.166,0.559,0.525,0.348,0.407,2.78,0.648,0.168,0.476,0.421,0.363,4
NORTH BANGALORE,Bi-directional,13.034835,77.594777,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.5,0.6,0.56,0.246,0.201,0.674,0.558,0.601,0.482,0.357,0.064,0.395,0.542,0.458,0.481,4.71,0.634,0.078,0.338,0.342,0.487,6
NORTH BANGALORE,Bi-directional,13.031831,77.59755,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.16,0.59,0.605,0.213,0.46,0.796,0.509,0.548,0.379,0.372,0.133,0.368,0.491,0.49,0.495,6.53,0.506,0.185,0.33,0.387,0.524,4
NORTH BANGALORE,Bi-directional,13.039679,77.597249,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.55,0.59,0.582,0.242,0.005,0.892,0.497,0.644,0.475,0.32,0.19,0.426,0.408,0.455,0.505,2.67,0.524,0.262,0.383,0.334,0.611,2
NORTH BANGALORE,Bi-directional,13.034927,77.589962,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.11,0.51,0.612,0.234,0.171,0.237,0.538,0.587,0.349,0.411,0.166,0.416,0.4,0.494,0.497,3.78,0.585,0.267,0.355,0.435,0.454,2
NORTH BANGALORE,Bi-directional,13.032555,77.595588,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.56,0.25,0.515,0.215,0.47,0.244,0.552,0.638,0.416,0.271,0.079,0.434,0.55,0.465,0.455,1.13,0.569,0.216,0.317,0.247,0.424,6
NORTH BANGALORE,Bi-directional,13.036125,77.593825,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.22,0.55,0.555,0.191,0.034,0.74,0.45,0.602,0.388,0.336,0.146,0.389,0.38,0.475,0.469,3.5,0.54,0.294,0.38,0.362,0.49,2
NORTH BANGALORE,Bi-directional,13.033078,77.590183,Hebbal,Hebbal,Anandnagar Main Road,tertiary,tertiary,none,7.5m,30.0,0.13,0.47,0.651,0.259,0.359,0.424,0.563,0.674,0.384,0.407,0.142,0.452,0.551,0.298,0.423,3.48,0.642,0.237,0.461,0.425,0.402,6
NORTH BANGALORE,Bi-directional,13.039277,77.59275,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.26,0.6,0.591,0.218,0.404,0.895,0.478,0.637,0.383,0.396,0.053,0.352,0.511,0.382,0.416,4.17,0.538,0.209,0.285,0.351,0.512,6
NORTH BANGALORE,Bi-directional,13.031058,77.59256,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.5,0.56,0.537,0.201,0.338,0.32,0.558,0.567,0.366,0.375,0.054,0.423,0.566,0.471,0.431,5.96,0.641,0.052,0.41,0.36,0.379,6
NORTH BANGALORE,Bi-directional,13.033339,77.59649,Hebbal,Hebbal,"Gundappa Reddy Layout, 1st Cross Road",residential,residential,none,7.5m,30.0,0.58,0.6,0.582,0.247,0.229,0.102,0.502,0.559,0.394,0.368,0.07,0.499,0.542,0.442,0.489,4.4,0.636,0.253,0.428,0.365,0.433,6
NORTH BANGALORE,Bi-directional,13.03174,77.598079,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.52,0.35,0.644,0.256,0.044,0.839,0.472,0.573,0.472,0.425,0.055,0.461,0.567,0.403,0.415,8.07,0.526,0.252,0.33,0.411,0.522,8
NORTH BANGALORE,Bi-directional,13.038389,77.597627,Hebbal,Hebbal,10th Cross Road,residential,residential,none,7.5m,30.0,0.55,0.59,0.514,0.199,0.159,0.794,0.528,0.65,0.392,0.385,0.09,0.445,0.516,0.455,0.484,22.32,0.568,0.208,0.43,0.35,0.502,6
NORTH BANGALORE,Bi-directional,13.040583,77.597986,Hebbal,Hebbal,,residential,residential,none,7.5m,30.0,0.26,0.57,0.578,0.207,0.354,0.236,0.499,0.574,0.456,0.364,0.099,0.429,0.561,0.379,0.423,2.78,0.51,0.203,0.418,0.338,0.413,6
NORTH BANGALORE,Bi-directional,13.032549,77.590481,Hebbal,Hebbal,3rd Main Road,residential,residential,none,7.5m,20.0,0.32,0.31,0.527,0.234,0.301,0.638,0.456,0.557,0.302,0.352,0.115,0.338,0.414,0.528,0.448,7.54,0.561,0.225,0.37,0.312,0.526,2
NORTH BANGALORE,Bi-directional,13.032492,77.587848,Hebbal,Hebbal,Underpass,residential,residential,none,7.5m,20.0,0.39,0.43,0.589,0.255,0.388,0.864,0.569,0.62,0.467,0.437,0.075,0.452,0.435,0.442,0.445,3.39,0.587,0.224,0.418,0.394,0.576,3
NORTH BANGALORE,Bi-directional,13.033213,77.599239,Hebbal,Hebbal,4th Main Road,residential,residential,none,7.5m,30.0,0.14,0.3,0.542,0.254,0.059,0.376,0.524,0.525,0.496,0.349,0.093,0.314,0.458,0.476,0.476,2.48,0.498,0.25,0.405,0.329,0.455,4
