zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
EAST BANGALORE,Bi-directional,12.990903,77.689807,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.18,0.66,0.481,0.247,0.462,0.438,0.406,0.562,0.483,0.31,0.164,0.394,0.471,0.477,0.475,3.61,0.562,0.295,0.394,0.322,0.51,6
EAST BANGALORE,Bi-directional,12.993242,77.688095,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.19,0.67,0.498,0.204,0.018,0.763,0.445,0.447,0.427,0.294,0.065,0.434,0.492,0.403,0.441,1.85,0.491,0.058,0.292,0.302,0.528,6
EAST BANGALORE,Bi-directional,12.994683,77.6907,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.32,0.36,0.49,0.211,0.015,0.434,0.418,0.488,0.365,0.342,0.057,0.365,0.519,0.461,0.456,1.92,0.523,0.079,0.345,0.374,0.428,6
EAST BANGALORE,Bi-directional,12.993063,77.696714,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.24,0.28,0.49,0.202,0.067,0.539,0.493,0.464,0.462,0.286,0.071,0.444,0.523,0.48,0.485,3.36,0.489,0.282,0.353,0.256,0.524,8
EAST BANGALORE,Bi-directional,12.994038,77.694774,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.14,0.65,0.545,0.242,0.063,0.542,0.428,0.467,0.484,0.347,0.161,0.419,0.572,0.452,0.482,9.7,0.487,0.119,0.376,0.375,0.499,8
EAST BANGALORE,Bi-directional,12.991902,77.696065,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.53,0.42,0.518,0.193,0.055,0.413,0.449,0.55,0.412,0.32,0.09,0.497,0.454,0.556,0.454,1.7,0.497,0.191,0.324,0.334,0.51,2
EAST BANGALORE,Bi-directional,12.994084,77.690451,Mahadevapura,Mahadevapura,4th Cross Road,residential,residential,none,7.5m,30.0,0.21,0.4,0.548,0.212,0.102,0.602,0.43,0.479,0.368,0.357,0.176,0.332,0.442,0.469,0.438,7.22,0.505,0.067,0.385,0.345,0.451,6
EAST BANGALORE,Bi-directional,12.992422,77.696165,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.38,0.61,0.475,0.227,0.41,0.566,0.493,0.556,0.368,0.38,0.192,0.391,0.524,0.429,0.414,1.24,0.486,0.29,0.342,0.358,0.504,6
EAST BANGALORE,Bi-directional,12.991293,77.692052,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.17,0.6,0.554,0.192,0.47,0.708,0.504,0.522,0.333,0.275,0.093,0.402,0.493,0.472,0.482,3.87,0.554,0.264,0.422,0.249,0.507,6
EAST BANGALORE,Bi-directional,12.992347,77.691422,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.23,0.21,0.52,0.256,0.466,0.856,0.455,0.574,0.448,0.351,0.138,0.37,0.483,0.384,0.443,2.81,0.484,0.078,0.342,0.388,0.491,8
EAST BANGALORE,Bi-directional,12.998303,77.685781,Mahadevapura,Mahadevapura,5th Cross Road,residential,residential,none,7.5m,30.0,0.54,0.28,0.451,0.25,0.038,0.545,0.41,0.499,0.416,0.362,0.064,0.396,0.551,0.441,0.443,1.18,0.468,0.119,0.304,0.331,0.456,6
EAST BANGALORE,Bi-directional,12.994895,77.697656,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.42,0.54,0.485,0.235,0.264,0.222,0.485,0.596,0.428,0.312,0.138,0.464,0.515,0.474,0.493,3.8,0.564,0.116,0.31,0.294,0.475,4
EAST BANGALORE,Bi-directional,12.992708,77.69489,Mahadevapura,Mahadevapura,1st Main Road,residential,residential,none,7.5m,30.0,0.12,0.24,0.465,0.221,0.06,0.172,0.412,0.524,0.484,0.326,0.151,0.309,0.44,0.448,0.498,1.73,0.45,0.229,0.326,0.341,0.442,6
EAST BANGALORE,Bi-directional,12.992996,77.696878,Mahadevapura,Mahadevapura,R.H.B. Colony 1st Main Road,residential,residential,none,7.5m,30.0,0.42,0.27,0.464,0.202,0.203,0.738,0.416,0.511,0.313,0.323,0.124,0.426,0.537,0.429,0.395,0.61,0.463,0.261,0.321,0.339,0.526,6
EAST BANGALORE,Bi-directional,12.99175,77.689342,Mahadevapura,Mahadevapura,Maheshwari Temple Road,tertiary,tertiary,none,7.5m,30.0,0.27,0.54,0.641,0.268,0.209,0.515,0.543,0.654,0.348,0.372,0.185,0.543,0.538,0.362,0.461,2.66,0.655,0.276,0.514,0.342,0.461,6
EAST BANGALORE,Bi-directional,12.993743,77.691053,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.46,0.69,0.55,0.207,0.339,0.42,0.411,0.59,0.334,0.341,0.143,0.429,0.651,0.389,0.398,2.87,0.585,0.087,0.381,0.367,0.399,8
EAST BANGALORE,Bi-directional,12.990187,77.69923,Mahadevapura,Mahadevapura,Goshala Road,tertiary,tertiary,none,7.5m,30.0,0.4,0.37,0.513,0.275,0.333,0.131,0.478,0.61,0.341,0.377,0.056,0.571,0.611,0.346,0.421,2.24,0.601,0.27,0.41,0.378,0.351,6
EAST BANGALORE,Bi-directional,12.990121,77.699503,Mahadevapura,Mahadevapura,Goshala Road,tertiary,tertiary,none,7.5m,30.0,0.13,0.25,0.53,0.236,0.097,0.708,0.51,0.653,0.357,0.415,0.111,0.451,0.507,0.371,0.414,3.26,0.587,0.115,0.523,0.45,0.477,6
EAST BANGALORE,Bi-directional,12.996086,77.692345,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.42,0.64,0.469,0.24,0.473,0.106,0.447,0.532,0.397,0.288,0.15,0.408,0.435,0.462,0.428,6.44,0.548,0.162,0.307,0.259,0.439,2
EAST BANGALORE,Bi-directional,12.996478,77.692668,Mahadevapura,Mahadevapura,Whitefield Road,primary,primary,none,7.5m,50.0,0.39,0.61,0.572,0.227,0.238,0.595,0.655,0.748,0.212,0.492,0.082,0.64,0.679,0.378,0.428,15.02,0.651,0.222,0.684,0.438,0.374,4
EAST BANGALORE,Bi-directional,12.993856,77.689032,Mahadevapura,Mahadevapura,1st Main Road,residential,residential,none,7.5m,30.0,0.17,0.21,0.508,0.225,0.431,0.229,0.421,0.565,0.393,0.279,0.104,0.359,0.498,0.37,0.417,3.25,0.416,0.173,0.292,0.288,0.446,8
EAST BANGALORE,Bi-directional,12.98982,77.690632,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.44,0.51,0.503,0.202,0.195,0.528,0.441,0.527,0.446,0.375,0.196,0.416,0.509,0.48,0.457,5.28,0.482,0.124,0.349,0.344,0.511,6
EAST BANGALORE,Bi-directional,12.990606,77.687677,Mahadevapura,Mahadevapura,Service Road,tertiary,tertiary,none,7.5m,30.0,0.58,0.6,0.594,0.245,0.447,0.806,0.574,0.715,0.252,0.42,0.188,0.595,0.58,0.361,0.435,10.58,0.637,0.235,0.507,0.423,0.48,4
EAST BANGALORE,Bi-directional,12.998173,77.688909,Mahadevapura,Mahadevapura,Whitefield Road,primary,primary,none,7.5m,50.0,0.57,0.66,0.585,0.236,0.391,0.818,0.638,0.728,0.195,0.454,0.099,0.776,0.638,0.379,0.369,10.4,0.678,0.233,0.61,0.401,0.385,4
EAST BANGALORE,Bi-directional,12.99911,77.685582,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.24,0.22,0.468,0.222,0.39,0.327,0.445,0.562,0.408,0.327,0.072,0.331,0.486,0.435,0.409,2.71,0.508,0.237,0.304,0.349,0.435,8
EAST BANGALORE,Bi-directional,12.992883,77.692122,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.2,0.4,0.45,0.259,0.018,0.346,0.461,0.521,0.479,0.278,0.107,0.335,0.461,0.503,0.477,10.83,0.476,0.234,0.411,0.305,0.457,6
EAST BANGALORE,Bi-directional,12.990457,77.68647,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.43,0.38,0.508,0.214,0.497,0.6,0.465,0.501,0.344,0.318,0.093,0.445,0.531,0.491,0.483,3.17,0.527,0.265,0.395,0.344,0.537,6
EAST BANGALORE,Bi-directional,12.998049,77.687237,Mahadevapura,Mahadevapura,B Narayanapura Road,residential,residential,none,7.5m,30.0,0.12,0.24,0.551,0.197,0.226,0.515,0.416,0.489,0.366,0.34,0.148,0.369,0.445,0.473,0.479,2.91,0.501,0.217,0.42,0.377,0.453,6
EAST BANGALORE,Bi-directional,12.990817,77.690286,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.37,0.67,0.52,0.227,0.421,0.293,0.404,0.511,0.407,0.37,0.131,0.397,0.536,0.4,0.459,6.98,0.606,0.087,0.372,0.406,0.445,6
EAST BANGALORE,Bi-directional,12.993824,77.697364,Mahadevapura,Mahadevapura,R.H.B. Colony 4th Cross Road,residential,residential,none,7.5m,30.0,0.47,0.58,0.542,0.213,0.443,0.432,0.478,0.5,0.307,0.31,0.097,0.415,0.56,0.42,0.418,7.08,0.518,0.129,0.296,0.306,0.392,8
EAST BANGALORE,Bi-directional,12.997758,77.692717,Mahadevapura,Mahadevapura,1st Main Road,residential,residential,none,7.5m,30.0,0.51,0.61,0.542,0.25,0.398,0.316,0.429,0.495,0.452,0.293,0.145,0.414,0.512,0.426,0.479,0.55,0.608,0.133,0.376,0.286,0.43,6
EAST BANGALORE,Bi-directional,12.991922,77.695753,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.55,0.61,0.462,0.205,0.453,0.578,0.423,0.53,0.419,0.337,0.125,0.462,0.449,0.553,0.491,6.11,0.596,0.064,0.425,0.369,0.505,2
EAST BANGALORE,Bi-directional,12.993662,77.694217,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.14,0.4,0.517,0.249,0.122,0.598,0.448,0.437,0.396,0.309,0.117,0.309,0.441,0.497,0.441,2.65,0.414,0.23,0.311,0.341,0.55,6
EAST BANGALORE,Bi-directional,12.991426,77.688923,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.54,0.64,0.538,0.236,0.134,0.366,0.402,0.5,0.355,0.27,0.083,0.479,0.622,0.402,0.395,2.8,0.531,0.271,0.301,0.301,0.409,8
EAST BANGALORE,Bi-directional,12.990874,77.69854,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.31,0.43,0.448,0.204,0.384,0.614,0.417,0.554,0.324,0.349,0.055,0.386,0.491,0.465,0.459,2.87,0.463,0.087,0.389,0.371,0.507,6
EAST BANGALORE,Bi-directional,12.997574,77.694596,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.33,0.26,0.513,0.219,0.349,0.874,0.439,0.549,0.335,0.313,0.083,0.403,0.499,0.43,0.474,9.2,0.509,0.285,0.398,0.291,0.554,6
EAST BANGALORE,Bi-directional,12.997533,77.687092,Mahadevapura,Mahadevapura,2nd Cross Road,residential,residential,none,7.5m,30.0,0.2,0.37,0.468,0.224,0.426,0.201,0.49,0.534,0.375,0.329,0.074,0.382,0.471,0.469,0.441,10.59,0.488,0.217,0.344,0.364,0.463,6
EAST BANGALORE,Bi-directional,12.992834,77.695207,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.49,0.65,0.533,0.226,0.058,0.288,0.489,0.523,0.468,0.318,0.196,0.404,0.468,0.517,0.484,5.74,0.553,0.149,0.406,0.352,0.493,2
EAST BANGALORE,Bi-directional,12.98976,77.699446,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.21,0.31,0.462,0.218,0.086,0.651,0.436,0.569,0.383,0.33,0.06,0.433,0.32,0.503,0.476,1.9,0.516,0.237,0.324,0.343,0.525,2
EAST BANGALORE,Bi-directional,12.991668,77.686327,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.11,0.39,0.48,0.231,0.233,0.12,0.442,0.533,0.5,0.317,0.103,0.392,0.515,0.484,0.432,4.5,0.454,0.101,0.359,0.344,0.453,6
EAST BANGALORE,Bi-directional,12.989984,77.697846,Mahadevapura,Mahadevapura,Goshala Road,tertiary,tertiary,none,7.5m,30.0,0.54,0.68,0.605,0.281,0.489,0.359,0.576,0.596,0.332,0.435,0.189,0.584,0.605,0.346,0.421,1.96,0.623,0.17,0.504,0.441,0.346,6
EAST BANGALORE,Bi-directional,12.994968,77.697164,Mahadevapura,Mahadevapura,R.H.B. Colony 1st Main Road,residential,residential,none,7.5m,30.0,0.17,0.54,0.502,0.225,0.035,0.526,0.48,0.476,0.426,0.304,0.105,0.372,0.51,0.448,0.473,3.87,0.552,0.211,0.318,0.336,0.503,8
EAST BANGALORE,Bi-directional,12.99321,77.686189,Mahadevapura,Mahadevapura,,tertiary,tertiary,none,7.5m,30.0,0.5,0.56,0.528,0.272,0.27,0.657,0.57,0.69,0.232,0.507,0.16,0.528,0.56,0.407,0.411,2.5,0.697,0.171,0.46,0.458,0.448,4
EAST BANGALORE,Bi-directional,12.995136,77.691313,Mahadevapura,Mahadevapura,,living_street,living_street,none,7.5m,20.0,0.27,0.56,0.432,0.233,0.336,0.469,0.424,0.512,0.2,0.375,0.06,0.324,0.445,0.396,0.367,2.47,0.545,0.265,0.369,0.408,0.35,6
EAST BANGALORE,Bi-directional,12.998152,77.686632,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.25,0.37,0.541,0.225,0.147,0.31,0.399,0.521,0.494,0.342,0.108,0.405,0.483,0.437,0.492,0.81,0.448,0.174,0.337,0.306,0.426,6
EAST BANGALORE,Bi-directional,12.996443,77.686262,Mahadevapura,Mahadevapura,1st Main Road,residential,residential,none,7.5m,30.0,0.51,0.33,0.553,0.219,0.398,0.16,0.44,0.621,0.33,0.295,0.177,0.462,0.539,0.389,0.372,3.22,0.469,0.188,0.402,0.284,0.375,6
EAST BANGALORE,Bi-directional,12.99553,77.689938,Mahadevapura,Mahadevapura,Mahadevapura Main Road,tertiary,tertiary,none,7.5m,30.0,0.41,0.57,0.608,0.244,0.056,0.353,0.575,0.584,0.319,0.416,0.15,0.506,0.576,0.412,0.409,37.88,0.575,0.235,0.546,0.38,0.437,4
EAST BANGALORE,Bi-directional,12.993583,77.687558,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.46,0.7,0.437,0.2,0.067,0.275,0.488,0.475,0.391,0.293,0.058,0.397,0.558,0.501,0.462,3.45,0.538,0.187,0.39,0.292,0.433,6
EAST BANGALORE,Bi-directional,12.99955,77.690758,Mahadevapura,Mahadevapura,IOC Main Road,residential,residential,none,7.5m,30.0,0.3,0.61,0.524,0.211,0.397,0.858,0.404,0.577,0.413,0.314,0.094,0.379,0.569,0.405,0.474,49.22,0.482,0.206,0.392,0.294,0.572,6
EAST BANGALORE,Bi-directional,12.990766,77.686011,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.6,0.34,0.512,0.219,0.251,0.261,0.486,0.574,0.362,0.392,0.109,0.407,0.515,0.39,0.456,6.53,0.591,0.271,0.407,0.435,0.375,6
EAST BANGALORE,Bi-directional,12.991201,77.690919,Mahadevapura,Mahadevapura,3rd Cross Road,residential,residential,none,7.5m,30.0,0.2,0.64,0.485,0.243,0.251,0.23,0.488,0.461,0.434,0.292,0.183,0.359,0.469,0.449,0.48,6.61,0.534,0.247,0.389,0.296,0.443,6
EAST BANGALORE,Bi-directional,12.990408,77.686075,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.31,0.62,0.463,0.206,0.433,0.786,0.486,0.562,0.479,0.346,0.131,0.412,0.555,0.422,0.48,1.83,0.51,0.264,0.394,0.379,0.589,6
EAST BANGALORE,Bi-directional,12.999268,77.685962,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.34,0.29,0.455,0.239,0.286,0.244,0.454,0.583,0.442,0.299,0.188,0.469,0.459,0.417,0.425,0.28,0.463,0.182,0.296,0.283,0.419,6
EAST BANGALORE,Bi-directional,12.994941,77.691578,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.46,0.41,0.446,0.197,0.162,0.372,0.422,0.541,0.428,0.307,0.108,0.393,0.481,0.464,0.43,3.13,0.504,0.159,0.409,0.272,0.474,6
EAST BANGALORE,Bi-directional,12.991409,77.689688,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.56,0.43,0.512,0.202,0.287,0.652,0.52,0.578,0.424,0.299,0.148,0.403,0.539,0.4,0.433,5.03,0.538,0.102,0.32,0.319,0.544,8
EAST BANGALORE,Bi-directional,12.991216,77.689924,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.56,0.54,0.476,0.213,0.49,0.114,0.424,0.522,0.406,0.351,0.066,0.431,0.522,0.484,0.447,3.06,0.579,0.06,0.307,0.368,0.386,6
EAST BANGALORE,Bi-directional,12.999189,77.685727,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.42,0.7,0.497,0.223,0.389,0.166,0.415,0.477,0.447,0.267,0.107,0.387,0.583,0.416,0.455,2.47,0.488,0.14,0.367,0.27,0.389,8
EAST BANGALORE,Bi-directional,12.99047,77.688533,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.43,0.31,0.498,0.203,0.48,0.335,0.407,0.54,0.435,0.276,0.138,0.451,0.366,0.528,0.502,2.87,0.552,0.205,0.337,0.297,0.523,2
EAST BANGALORE,Bi-directional,12.99264,77.696249,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.26,0.61,0.508,0.199,0.267,0.621,0.458,0.499,0.353,0.363,0.109,0.337,0.527,0.427,0.477,1.2,0.466,0.207,0.298,0.393,0.489,6
EAST BANGALORE,Bi-directional,12.991188,77.694189,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.13,0.36,0.506,0.229,0.44,0.562,0.405,0.526,0.447,0.331,0.131,0.425,0.387,0.474,0.477,9.26,0.439,0.189,0.381,0.338,0.557,2
EAST BANGALORE,Bi-directional,12.992048,77.688448,Mahadevapura,Mahadevapura,Mahadevapura Main Road,tertiary,tertiary,none,7.5m,30.0,0.19,0.3,0.583,0.257,0.288,0.269,0.543,0.668,0.336,0.385,0.169,0.521,0.536,0.399,0.436,0.96,0.626,0.254,0.424,0.428,0.415,4
EAST BANGALORE,Bi-directional,12.990893,77.693435,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.32,0.5,0.454,0.219,0.052,0.125,0.498,0.46,0.452,0.25,0.084,0.403,0.357,0.542,0.537,8.52,0.467,0.102,0.432,0.263,0.468,2
EAST BANGALORE,Bi-directional,12.993463,77.69182,Mahadevapura,Mahadevapura,1st Main Road,residential,residential,none,7.5m,30.0,0.36,0.3,0.439,0.212,0.188,0.447,0.445,0.534,0.367,0.31,0.097,0.464,0.455,0.504,0.436,2.52,0.438,0.255,0.436,0.323,0.468,6
EAST BANGALORE,Bi-directional,12.992326,77.696249,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.46,0.58,0.504,0.216,0.455,0.342,0.497,0.5,0.407,0.279,0.094,0.451,0.431,0.46,0.469,2.23,0.556,0.267,0.396,0.27,0.457,2
EAST BANGALORE,Bi-directional,12.993501,77.693891,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.16,0.56,0.486,0.204,0.449,0.437,0.509,0.563,0.364,0.304,0.138,0.435,0.517,0.416,0.438,2.83,0.486,0.286,0.325,0.268,0.411,8
EAST BANGALORE,Bi-directional,12.992587,77.697469,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.26,0.57,0.484,0.21,0.369,0.415,0.497,0.5,0.426,0.36,0.099,0.368,0.499,0.453,0.465,4.58,0.459,0.24,0.37,0.338,0.467,6
EAST BANGALORE,Bi-directional,12.994321,77.690146,Mahadevapura,Mahadevapura,,living_street,living_street,none,7.5m,20.0,0.13,0.39,0.454,0.213,0.191,0.275,0.501,0.561,0.215,0.329,0.073,0.388,0.45,0.371,0.4,2.58,0.402,0.144,0.281,0.35,0.389,6
EAST BANGALORE,Bi-directional,12.98999,77.698264,Mahadevapura,Mahadevapura,Goshala Road,tertiary,tertiary,none,7.5m,30.0,0.45,0.37,0.527,0.266,0.133,0.23,0.593,0.667,0.35,0.484,0.097,0.487,0.61,0.396,0.423,2.77,0.544,0.07,0.496,0.508,0.415,6
EAST BANGALORE,Bi-directional,12.994692,77.686963,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.55,0.49,0.457,0.252,0.465,0.133,0.47,0.549,0.444,0.335,0.058,0.437,0.504,0.411,0.486,2.29,0.549,0.18,0.321,0.321,0.452,6
EAST BANGALORE,Bi-directional,12.996359,77.692545,Mahadevapura,Mahadevapura,,tertiary,tertiary,none,7.5m,30.0,0.16,0.39,0.603,0.29,0.345,0.255,0.513,0.654,0.207,0.436,0.143,0.52,0.573,0.406,0.356,1.97,0.529,0.111,0.475,0.449,0.383,6
EAST BANGALORE,Bi-directional,12.999194,77.693934,Mahadevapura,Mahadevapura,,residential,residential,none,7.5m,30.0,0.35,0.5,0.497,0.192,0.431,0.428,0.513,0.572,0.352,0.303,0.075,0.405,0.528,0.448,0.456,4.45,0.559,0.181,0.316,0.281,0.398,6
