zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911855,77.643775,HSR Layout,HSR Layout,"['18th Cross Road', '18th A Main Road']",residential,residential,none,7.5m,40.0,0.14,0.29,0.667,0.541,0.179,0.67,0.608,0.581,0.471,0.498,0.124,0.404,0.42,0.389,0.437,22.99,0.539,0.248,0.3,0.465,0.452,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918137,77.63396,HSR Layout,HSR Layout,6th Main Road,residential,residential,none,7.5m,30.0,0.25,0.45,0.589,0.555,0.164,0.813,0.538,0.655,0.446,0.433,0.091,0.394,0.461,0.297,0.434,2.79,0.589,0.085,0.399,0.397,0.522,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905761,77.638441,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.22,0.67,0.678,0.56,0.324,0.474,0.545,0.595,0.39,0.518,0.186,0.45,0.482,0.38,0.474,3.14,0.601,0.222,0.372,0.542,0.47,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914795,77.639117,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.39,0.65,0.626,0.486,0.047,0.427,0.539,0.658,0.362,0.471,0.079,0.457,0.531,0.301,0.37,6.54,0.577,0.166,0.37,0.467,0.414,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914096,77.635564,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.24,0.39,0.696,0.419,0.03,0.406,0.501,0.665,0.366,0.426,0.188,0.441,0.569,0.277,0.407,4.89,0.606,0.163,0.263,0.445,0.417,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908854,77.640608,HSR Layout,HSR Layout,22nd A Cross Road,residential,residential,none,7.5m,30.0,0.51,0.25,0.58,0.448,0.289,0.563,0.609,0.686,0.438,0.532,0.098,0.496,0.479,0.293,0.419,6.85,0.526,0.106,0.302,0.565,0.384,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918134,77.63654,HSR Layout,HSR Layout,4th Cross Road,residential,residential,none,7.5m,30.0,0.16,0.21,0.637,0.443,0.318,0.347,0.489,0.574,0.331,0.393,0.187,0.321,0.424,0.409,0.474,7.13,0.544,0.17,0.416,0.374,0.445,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909256,77.640087,HSR Layout,HSR Layout,22nd Cross Road,tertiary,tertiary,none,7.5m,30.0,0.25,0.27,0.695,0.538,0.406,0.593,0.601,0.769,0.2,0.49,0.184,0.442,0.564,0.295,0.324,3.51,0.574,0.131,0.411,0.465,0.349,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907917,77.635089,HSR Layout,HSR Layout,9th Main Road,tertiary,tertiary,none,7.5m,40.0,0.12,0.57,0.822,0.548,0.432,0.681,0.606,0.752,0.32,0.551,0.132,0.443,0.554,0.299,0.42,3.35,0.65,0.246,0.512,0.55,0.433,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.904703,77.63611,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.41,0.52,0.586,0.512,0.067,0.49,0.586,0.679,0.452,0.441,0.054,0.448,0.529,0.327,0.394,3.73,0.587,0.18,0.377,0.417,0.444,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914211,77.638716,HSR Layout,HSR Layout,14th Main Road,residential,residential,none,7.5m,30.0,0.5,0.6,0.641,0.491,0.356,0.835,0.61,0.622,0.403,0.441,0.19,0.469,0.583,0.388,0.474,5.31,0.65,0.267,0.333,0.459,0.495,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.90465,77.638654,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.42,0.39,0.583,0.509,0.48,0.26,0.583,0.595,0.312,0.434,0.14,0.409,0.374,0.42,0.42,3.27,0.519,0.072,0.41,0.46,0.355,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906939,77.639626,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.59,0.28,0.689,0.557,0.268,0.131,0.541,0.726,0.338,0.514,0.075,0.523,0.512,0.346,0.393,4.16,0.605,0.188,0.401,0.511,0.279,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911319,77.644164,HSR Layout,HSR Layout,19th Cross Road,residential,residential,none,7.5m,30.0,0.21,0.67,0.61,0.422,0.373,0.715,0.553,0.62,0.384,0.435,0.075,0.341,0.55,0.374,0.462,4.13,0.54,0.127,0.399,0.458,0.469,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905063,77.63875,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.52,0.69,0.658,0.416,0.308,0.743,0.536,0.645,0.337,0.48,0.124,0.483,0.46,0.428,0.442,2.88,0.661,0.269,0.344,0.481,0.476,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907257,77.645749,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.31,0.47,0.593,0.512,0.032,0.776,0.613,0.646,0.31,0.449,0.121,0.409,0.531,0.362,0.41,3.08,0.529,0.13,0.357,0.472,0.509,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906887,77.642404,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.26,0.32,0.621,0.494,0.257,0.748,0.509,0.659,0.367,0.49,0.143,0.397,0.51,0.294,0.382,3.58,0.496,0.243,0.306,0.458,0.401,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907862,77.640039,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.38,0.32,0.584,0.485,0.313,0.628,0.609,0.701,0.475,0.411,0.194,0.367,0.554,0.362,0.445,3.25,0.602,0.126,0.293,0.435,0.484,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.90877,77.643466,HSR Layout,HSR Layout,22nd A Cross Road,residential,residential,none,7.5m,30.0,0.3,0.59,0.651,0.539,0.022,0.803,0.592,0.612,0.423,0.404,0.084,0.435,0.578,0.29,0.439,7.88,0.53,0.109,0.388,0.425,0.493,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905038,77.634465,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.17,0.36,0.567,0.438,0.435,0.248,0.562,0.659,0.483,0.415,0.073,0.413,0.5,0.416,0.464,0.95,0.504,0.157,0.422,0.392,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907271,77.645408,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.38,0.56,0.72,0.498,0.166,0.65,0.596,0.598,0.369,0.491,0.167,0.404,0.543,0.322,0.383,3.38,0.647,0.211,0.276,0.498,0.429,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911396,77.642182,HSR Layout,HSR Layout,19th Cross Road,residential,residential,none,7.5m,30.0,0.53,0.33,0.631,0.551,0.134,0.695,0.537,0.67,0.435,0.49,0.081,0.457,0.528,0.293,0.413,3.12,0.637,0.097,0.359,0.532,0.448,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910656,77.636095,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.48,0.48,0.663,0.48,0.256,0.776,0.539,0.683,0.436,0.48,0.162,0.461,0.568,0.285,0.423,8.97,0.655,0.053,0.394,0.451,0.47,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.9161,77.645661,HSR Layout,HSR Layout,12 Cross Road,residential,residential,none,7.5m,30.0,0.34,0.4,0.611,0.499,0.257,0.571,0.526,0.586,0.426,0.453,0.144,0.405,0.533,0.36,0.403,4.62,0.546,0.199,0.36,0.479,0.432,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907892,77.643248,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.12,0.34,0.605,0.425,0.252,0.414,0.524,0.586,0.413,0.454,0.102,0.389,0.5,0.297,0.427,2.89,0.546,0.14,0.27,0.503,0.365,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905604,77.643591,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.52,0.59,0.697,0.465,0.388,0.169,0.59,0.657,0.413,0.408,0.066,0.446,0.506,0.385,0.428,13.29,0.66,0.297,0.281,0.444,0.357,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913471,77.634672,HSR Layout,HSR Layout,15th Cross Road,residential,residential,none,7.5m,30.0,0.22,0.42,0.683,0.42,0.169,0.643,0.549,0.684,0.389,0.401,0.108,0.437,0.475,0.372,0.377,11.91,0.51,0.087,0.348,0.392,0.491,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917702,77.632904,HSR Layout,HSR Layout,5th Main Road,residential,residential,none,7.5m,30.0,0.18,0.67,0.666,0.498,0.1,0.217,0.586,0.622,0.324,0.364,0.149,0.407,0.548,0.296,0.414,3.05,0.61,0.273,0.395,0.373,0.376,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905843,77.646025,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.41,0.46,0.682,0.501,0.106,0.397,0.585,0.686,0.365,0.4,0.149,0.38,0.419,0.421,0.401,2.82,0.53,0.224,0.325,0.447,0.38,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909755,77.639828,HSR Layout,HSR Layout,21st Cross Road,residential,residential,none,7.5m,30.0,0.5,0.23,0.593,0.553,0.289,0.868,0.521,0.703,0.391,0.468,0.198,0.486,0.469,0.373,0.45,34.78,0.638,0.18,0.326,0.476,0.51,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910322,77.63981,HSR Layout,HSR Layout,21st A Cross Road,residential,residential,none,7.5m,30.0,0.49,0.6,0.711,0.508,0.344,0.703,0.508,0.648,0.36,0.407,0.103,0.433,0.443,0.461,0.437,34.3,0.632,0.287,0.404,0.369,0.529,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918004,77.632979,HSR Layout,HSR Layout,5th Main Road,residential,residential,none,7.5m,30.0,0.23,0.51,0.637,0.415,0.389,0.461,0.541,0.662,0.339,0.454,0.088,0.445,0.504,0.332,0.358,3.17,0.571,0.263,0.382,0.404,0.361,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905101,77.633664,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.25,0.46,0.7,0.536,0.28,0.452,0.492,0.564,0.354,0.413,0.184,0.415,0.519,0.377,0.396,2.92,0.562,0.104,0.41,0.442,0.388,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917207,77.644025,HSR Layout,HSR Layout,11th Cross Road,tertiary,tertiary,none,7.5m,30.0,0.36,0.64,0.798,0.543,0.136,0.71,0.668,0.717,0.289,0.625,0.193,0.459,0.638,0.171,0.355,4.74,0.645,0.13,0.482,0.614,0.322,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91322,77.636227,HSR Layout,HSR Layout,11th Main Road,residential,residential,none,7.5m,30.0,0.35,0.21,0.61,0.519,0.45,0.706,0.57,0.671,0.482,0.445,0.066,0.446,0.536,0.342,0.448,17.04,0.53,0.208,0.355,0.418,0.454,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906975,77.638917,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.14,0.5,0.654,0.453,0.452,0.762,0.568,0.65,0.375,0.401,0.059,0.337,0.403,0.449,0.474,4.36,0.587,0.06,0.422,0.386,0.531,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908679,77.633259,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.48,0.21,0.716,0.526,0.49,0.197,0.539,0.611,0.412,0.408,0.141,0.486,0.481,0.345,0.387,2.7,0.575,0.087,0.358,0.433,0.409,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91328,77.632431,HSR Layout,HSR Layout,5th Main Road,tertiary,tertiary,none,7.5m,30.0,0.26,0.44,0.671,0.645,0.113,0.797,0.685,0.758,0.236,0.611,0.117,0.552,0.489,0.23,0.371,4.42,0.659,0.243,0.46,0.606,0.385,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908666,77.643073,HSR Layout,HSR Layout,18th Main Road,residential,residential,none,7.5m,30.0,0.43,0.62,0.632,0.426,0.307,0.339,0.575,0.676,0.474,0.479,0.181,0.464,0.571,0.33,0.409,2.76,0.571,0.105,0.272,0.521,0.39,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906748,77.636522,HSR Layout,HSR Layout,Mangammapalaya Road,secondary,secondary,none,7.5m,45.0,0.44,0.36,0.75,0.56,0.275,0.391,0.711,0.829,0.384,0.546,0.106,0.618,0.631,0.195,0.39,5.67,0.695,0.067,0.433,0.577,0.361,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913225,77.643663,HSR Layout,HSR Layout,17th C Main Road,residential,residential,none,7.5m,30.0,0.39,0.49,0.619,0.493,0.237,0.576,0.602,0.67,0.342,0.452,0.146,0.441,0.468,0.297,0.366,10.05,0.58,0.124,0.269,0.503,0.38,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.904666,77.632976,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.52,0.51,0.615,0.456,0.312,0.889,0.568,0.64,0.42,0.448,0.163,0.446,0.523,0.339,0.449,9.74,0.563,0.156,0.397,0.49,0.472,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91722,77.643605,HSR Layout,HSR Layout,11th Cross Road,tertiary,tertiary,none,7.5m,30.0,0.17,0.4,0.8,0.545,0.43,0.295,0.583,0.715,0.346,0.583,0.151,0.428,0.574,0.271,0.399,3.46,0.695,0.277,0.386,0.549,0.29,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910077,77.638051,HSR Layout,HSR Layout,14th Main Road,tertiary,tertiary,none,7.5m,40.0,0.31,0.65,0.83,0.602,0.107,0.654,0.687,0.748,0.299,0.563,0.16,0.572,0.564,0.224,0.382,5.58,0.665,0.237,0.418,0.584,0.412,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907811,77.645834,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.39,0.57,0.649,0.457,0.026,0.586,0.516,0.655,0.31,0.412,0.065,0.409,0.506,0.383,0.415,2.16,0.6,0.238,0.418,0.365,0.448,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905495,77.641254,HSR Layout,HSR Layout,27th Cross Road,secondary,secondary,none,7.5m,40.0,0.16,0.29,0.808,0.475,0.184,0.769,0.655,0.814,0.311,0.644,0.197,0.529,0.595,0.284,0.351,0.53,0.707,0.069,0.498,0.72,0.413,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908232,77.631891,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.45,0.24,0.582,0.527,0.187,0.257,0.548,0.648,0.431,0.391,0.108,0.404,0.373,0.442,0.43,3.87,0.553,0.163,0.396,0.369,0.44,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908377,77.636999,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.58,0.5,0.601,0.506,0.35,0.536,0.522,0.631,0.441,0.469,0.158,0.53,0.551,0.354,0.469,3.48,0.676,0.146,0.374,0.488,0.411,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908483,77.633759,HSR Layout,HSR Layout,24th Cross Road,residential,residential,none,7.5m,30.0,0.52,0.47,0.58,0.451,0.18,0.863,0.5,0.622,0.397,0.394,0.135,0.505,0.57,0.357,0.439,9.79,0.632,0.109,0.281,0.427,0.498,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905641,77.638261,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.17,0.66,0.634,0.555,0.075,0.23,0.519,0.662,0.307,0.454,0.189,0.372,0.474,0.303,0.395,2.83,0.6,0.181,0.305,0.417,0.363,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.90878,77.639481,HSR Layout,HSR Layout,15th Main Road,residential,residential,none,7.5m,30.0,0.4,0.42,0.663,0.546,0.059,0.749,0.587,0.682,0.46,0.434,0.07,0.398,0.483,0.341,0.443,2.71,0.547,0.196,0.383,0.47,0.531,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909582,77.637198,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.52,0.38,0.597,0.555,0.342,0.871,0.563,0.607,0.375,0.372,0.068,0.493,0.552,0.314,0.383,7.94,0.531,0.182,0.392,0.328,0.499,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905923,77.644627,HSR Layout,HSR Layout,Garden Layout Road,residential,residential,none,7.5m,30.0,0.41,0.68,0.636,0.489,0.18,0.203,0.618,0.611,0.467,0.522,0.176,0.427,0.569,0.282,0.403,4.33,0.61,0.095,0.31,0.515,0.333,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.908725,77.644085,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.21,0.42,0.672,0.449,0.124,0.324,0.59,0.644,0.497,0.44,0.056,0.454,0.539,0.299,0.425,4.25,0.491,0.113,0.3,0.437,0.458,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914559,77.633221,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.4,0.58,0.665,0.44,0.289,0.349,0.538,0.602,0.354,0.496,0.117,0.476,0.565,0.324,0.362,4.55,0.542,0.12,0.301,0.481,0.368,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905373,77.641261,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.17,0.52,0.663,0.553,0.091,0.383,0.572,0.651,0.351,0.391,0.119,0.415,0.542,0.321,0.431,2.37,0.574,0.244,0.345,0.399,0.367,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905948,77.63567,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.4,0.53,0.66,0.545,0.466,0.862,0.564,0.626,0.314,0.497,0.184,0.379,0.506,0.297,0.369,2.28,0.629,0.144,0.304,0.546,0.422,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.907439,77.642673,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.41,0.31,0.719,0.523,0.287,0.228,0.529,0.611,0.427,0.503,0.087,0.459,0.518,0.382,0.426,8.25,0.528,0.1,0.282,0.482,0.341,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911792,77.635434,HSR Layout,HSR Layout,18th Cross Road,residential,residential,none,7.5m,30.0,0.39,0.36,0.677,0.489,0.338,0.127,0.612,0.7,0.432,0.46,0.1,0.486,0.594,0.267,0.374,4.39,0.61,0.171,0.313,0.469,0.344,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.904488,77.636956,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.23,0.46,0.706,0.471,0.4,0.372,0.616,0.601,0.406,0.438,0.155,0.38,0.407,0.395,0.485,0.47,0.634,0.198,0.359,0.478,0.436,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905686,77.638058,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.5,0.32,0.713,0.517,0.461,0.286,0.508,0.633,0.425,0.474,0.103,0.494,0.477,0.331,0.45,1.25,0.622,0.113,0.358,0.505,0.361,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917454,77.632083,HSR Layout,HSR Layout,4th Avenue,residential,residential,none,7.5m,30.0,0.19,0.6,0.699,0.416,0.388,0.722,0.594,0.586,0.341,0.454,0.077,0.377,0.517,0.354,0.412,4.5,0.617,0.078,0.322,0.404,0.43,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917176,77.645168,HSR Layout,HSR Layout,11th Cross Road,residential,residential,none,7.5m,30.0,0.41,0.51,0.581,0.491,0.068,0.482,0.486,0.592,0.462,0.466,0.132,0.493,0.611,0.264,0.417,6.05,0.619,0.144,0.301,0.516,0.428,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909246,77.640815,HSR Layout,HSR Layout,22nd Cross Road,tertiary,tertiary,none,7.5m,30.0,0.54,0.24,0.76,0.603,0.341,0.223,0.692,0.722,0.303,0.586,0.05,0.571,0.534,0.203,0.39,10.69,0.63,0.299,0.41,0.522,0.281,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917967,77.638294,HSR Layout,HSR Layout,4th Cross Road,residential,residential,none,7.5m,30.0,0.53,0.33,0.625,0.525,0.103,0.607,0.554,0.599,0.383,0.391,0.067,0.411,0.462,0.44,0.459,0.77,0.568,0.257,0.376,0.399,0.458,3
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909027,77.634079,HSR Layout,HSR Layout,23rd Cross Road,residential,residential,none,7.5m,30.0,0.56,0.36,0.581,0.48,0.078,0.797,0.496,0.607,0.398,0.37,0.093,0.455,0.502,0.358,0.402,3.74,0.657,0.085,0.314,0.377,0.472,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916031,77.638161,HSR Layout,HSR Layout,14th Main Road,secondary,secondary,none,7.5m,40.0,0.51,0.55,0.741,0.593,0.473,0.707,0.684,0.737,0.384,0.578,0.133,0.57,0.552,0.237,0.439,1.69,0.729,0.148,0.506,0.618,0.45,3
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906566,77.643608,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.53,0.64,0.599,0.428,0.425,0.504,0.554,0.675,0.356,0.504,0.069,0.447,0.532,0.321,0.402,6.05,0.667,0.154,0.307,0.461,0.447,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909149,77.634617,HSR Layout,HSR Layout,8th Main Road,residential,residential,none,7.5m,30.0,0.33,0.43,0.656,0.448,0.301,0.314,0.5,0.66,0.308,0.392,0.129,0.461,0.544,0.351,0.385,14.61,0.643,0.201,0.384,0.362,0.352,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906171,77.641947,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.28,0.52,0.693,0.436,0.341,0.815,0.593,0.63,0.435,0.486,0.14,0.378,0.471,0.295,0.453,4.47,0.544,0.164,0.308,0.515,0.507,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.905841,77.638174,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.39,0.66,0.627,0.464,0.018,0.719,0.576,0.616,0.366,0.475,0.162,0.482,0.544,0.353,0.464,3.54,0.581,0.163,0.362,0.435,0.499,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909353,77.63195,HSR Layout,HSR Layout,4th Main Road,residential,residential,none,7.5m,40.0,0.18,0.49,0.713,0.465,0.097,0.647,0.539,0.617,0.462,0.373,0.06,0.357,0.404,0.392,0.423,2.1,0.563,0.183,0.378,0.37,0.449,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.906549,77.640074,HSR Layout,HSR Layout,25th Cross Road,residential,residential,none,7.5m,30.0,0.28,0.46,0.685,0.469,0.098,0.178,0.589,0.687,0.4,0.418,0.184,0.424,0.6,0.326,0.379,15.7,0.51,0.137,0.293,0.441,0.396,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.904939,77.63697,HSR Layout,HSR Layout,,residential,residential,none,7.5m,30.0,0.44,0.25,0.69,0.483,0.034,0.341,0.5,0.701,0.459,0.477,0.138,0.499,0.578,0.348,0.396,2.67,0.582,0.192,0.326,0.494,0.402,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909579,77.633126,HSR Layout,HSR Layout,22nd Cross Road,residential,residential,none,7.5m,30.0,0.29,0.22,0.584,0.478,0.476,0.508,0.522,0.574,0.329,0.448,0.107,0.426,0.447,0.339,0.447,2.69,0.589,0.194,0.289,0.417,0.421,6
